"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003321057","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 山ごぼう（栽培）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","山ごぼう（栽培）",""
"0003321058","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 らっきょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","らっきょう",""
"0003321059","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 ラディッシュ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","ラディッシュ",""
"0003321060","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 ルッコラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","ルッコラ",""
"0003321061","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 わけぎ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","わけぎ",""
"0003321062","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 わさびだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","わさびだいこん",""
"0001874388","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","0","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","2","統計表 野菜の品目別、年次別生産状況（総括表）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、年次別生産状況（総括表）","","",""
"0001874390","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 うるい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","うるい",""
"0001874391","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","エシャレット",""
"0001874392","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","オクラ",""
"0001874393","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","118","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","かいわれだいこん",""
"0001874394","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","かんぴょう",""
"0001874395","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","クレソン",""
"0001874396","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","くわい",""
"0001874399","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","食用ゆり",""
"0001874400","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","しろうり",""
"0001874401","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","ズッキーニ",""
"0001874402","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 スナップえんどう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","スナップえんどう",""
"0001874403","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","せり",""
"0001874405","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 たで","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","たで",""
"0001874406","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 つけな（こまつな及びみずなを除く）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","つけな（こまつな及びみずなを除く）",""
"0001874407","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 つるむらさき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","つるむらさき",""
"0001874408","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 とうがらし（辛味種）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","とうがらし（辛味種）",""
"0001874409","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 とうがん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","とうがん",""
"0001874410","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 なばな（主として花を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","なばな（主として花を食するもの）",""
"0001874411","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 なばな（主として葉茎を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","なばな（主として葉茎を食するもの）",""
"0001874412","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 にがうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","にがうり",""
"0001874413","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 パクチー","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","パクチー",""
"0001874414","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 葉しょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","葉しょうが",""
"0001874415","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 パセリ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","パセリ",""
"0001874416","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 花みょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","花みょうが",""
"0001874417","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 パプリカ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","パプリカ",""
"0001874418","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 非結球レタス","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","非結球レタス",""
"0001874419","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","0","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 マッシュルーム","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","マッシュルーム",""
"0001874420","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 ミニかぼちゃ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","ミニかぼちゃ",""
"0001874421","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 芽キャベツ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","芽キャベツ",""
"0001874422","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 モロヘイヤ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","モロヘイヤ",""
"0001874423","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 らっきょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","らっきょう",""
"0001874424","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 ラディッシュ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","ラディッシュ",""
"0001874425","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 ルッコラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","ルッコラ",""
"0001874426","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 わけぎ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","わけぎ",""
"0001874427","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 わさびだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","わさびだいこん",""
"0003429371","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況　作付面積、収穫量等 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　作付面積、収穫量等","","タアサイ",""
"0001874428","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 うど","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","うど",""
"0001874429","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 うるい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","うるい",""
"0001874430","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","エシャレット",""
"0001874431","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","オクラ",""
"0001874432","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","かいわれだいこん",""
"0001874433","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","かんぴょう",""
"0001874434","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","クレソン",""
"0001874435","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","くわい",""
"0001874436","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 しそ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","しそ",""
"0001874437","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 食用ぎく","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","食用ぎく",""
"0001874438","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","食用ゆり",""
"0001874439","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","しろうり",""
"0001874440","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","ズッキーニ",""
"0001874441","地域特産野菜生産状況調査 確報 平成30年産地域特産野菜生産状況","年次","201801-201812","2021-08-31","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合 スナップえんどう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成30年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況　品目別作付面積の主要市町村割合","","スナップえんどう",""
