"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0003189450","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3060","2020-01-09","","00600480","法人建物調査","00600","国土交通省","45-1","8．土地の有効利用に関する事項 法人業種，宅地などの面積と当該土地における建物延べ床面積の比率別総土地面積＜所有地にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，宅地などの面積と当該土地における建物延べ床面積の比率別総土地面積＜所有地にある建物＞","報告書掲載表","8．土地の有効利用に関する事項"
"0003189468","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1980","2020-01-09","","00600480","法人建物調査","00600","国土交通省","45-2","8．土地の有効利用に関する事項 組織形態，宅地などの面積と当該土地における建物延べ床面積の比率別総土地面積＜所有地にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","組織形態，宅地などの面積と当該土地における建物延べ床面積の比率別総土地面積＜所有地にある建物＞","報告書掲載表","8．土地の有効利用に関する事項"
"0003189423","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2448","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-1","1．建物の所有に関する総括的な事項 法人業種，建物の敷地の権原別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，建物の敷地の権原別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189350","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1224","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-2","1．建物の所有に関する総括的な事項 法人業種，建物の証券化別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，建物の証券化別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189367","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2160","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-3","1．建物の所有に関する総括的な事項 資本金額，建物の敷地の権原別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","資本金額，建物の敷地の権原別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189405","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1080","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-4","1．建物の所有に関する総括的な事項 資本金額，建物の証券化別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","資本金額，建物の証券化別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189424","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1152","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-5","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の敷地の権原別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","支所・支社・支店の数，建物の敷地の権原別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189351","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","576","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5-6","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の証券化別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","支所・支社・支店の数，建物の証券化別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189368","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1584","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-1","1．建物の所有に関する総括的な事項 組織形態，建物の敷地の権原","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","組織形態，建物の敷地の権原","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189406","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","792","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-2","1．建物の所有に関する総括的な事項 組織形態，建物の証券化","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","組織形態，建物の証券化","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189425","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1872","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-3","1．建物の所有に関する総括的な事項 常用雇用者数，建物の敷地の権原","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","常用雇用者数，建物の敷地の権原","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189352","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","936","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-4","1．建物の所有に関する総括的な事項 常用雇用者数，建物の証券化","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","常用雇用者数，建物の証券化","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189369","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1872","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-5","1．建物の所有に関する総括的な事項 所有する土地の有無及び所有する土地の総面積，建物の敷地の権原","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","所有する土地の有無及び所有する土地の総面積，建物の敷地の権原","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189407","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","936","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6-6","1．建物の所有に関する総括的な事項 所有する土地の有無及び所有する土地の総面積，建物の証券化","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","所有する土地の有無及び所有する土地の総面積，建物の証券化","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189426","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3672","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-1","1．建物の所有に関する総括的な事項 法人業種，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189353","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5202","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-2","1．建物の所有に関する総括的な事項 法人業種，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189370","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3240","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-3","1．建物の所有に関する総括的な事項 資本金額，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","資本金額，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189408","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4590","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-4","1．建物の所有に関する総括的な事項 資本金額，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","資本金額，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189427","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1728","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-5","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","支所・支社・支店の数，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189354","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2448","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7-6","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","支所・支社・支店の数，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189371","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2376","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-1","1．建物の所有に関する総括的な事項 組織形態，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","組織形態，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189409","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3366","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-2","1．建物の所有に関する総括的な事項 組織形態，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","組織形態，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189428","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2808","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-3","1．建物の所有に関する総括的な事項 常用雇用者数，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","常用雇用者数，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189355","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3978","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-4","1．建物の所有に関する総括的な事項 常用雇用者数，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","常用雇用者数，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189372","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2808","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-5","1．建物の所有に関する総括的な事項 所有する土地の有無及び所有する土地の総面積，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","所有する土地の有無及び所有する土地の総面積，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189410","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3978","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8-6","1．建物の所有に関する総括的な事項 所有する土地の有無及び所有する土地の総面積，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","所有する土地の有無及び所有する土地の総面積，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189429","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3060","2020-01-09","","00600480","法人建物調査","00600","国土交通省","9-1","1．建物の所有に関する総括的な事項 法人業種，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","法人業種，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189373","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2700","2020-01-09","","00600480","法人建物調査","00600","国土交通省","9-2","1．建物の所有に関する総括的な事項 資本金額，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","資本金額，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189411","法人建物調査 平成20年法人建物調査 政令指定都市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","1440","2020-01-09","","00600480","法人建物調査","00600","国土交通省","9-3","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","政令指定都市編","支所・支社・支店の数，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189523","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5593","2020-01-09","","00600480","法人建物調査","00600","国土交通省","1-1","1．建物の所有に関する総括的な事項 法人業種，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","法人業種，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189583","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4935","2020-01-09","","00600480","法人建物調査","00600","国土交通省","1-2","1．建物の所有に関する総括的な事項 資本金額，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","資本金額，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189600","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","2632","2020-01-09","","00600480","法人建物調査","00600","国土交通省","1-3","1．建物の所有に関する総括的な事項 支所・支社・支店の数，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","支所・支社・支店の数，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189571","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5170","2020-01-09","","00600480","法人建物調査","00600","国土交通省","10-1","1．建物の所有に関する総括的な事項 組織形態，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","組織形態，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189611","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6110","2020-01-09","","00600480","法人建物調査","00600","国土交通省","10-2","1．建物の所有に関する総括的な事項 常用雇用者数，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","常用雇用者数，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189535","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6110","2020-01-09","","00600480","法人建物調査","00600","国土交通省","10-3","1．建物の所有に関する総括的な事項 所有する土地の有無及び所有する土地の総面積，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","所有する土地の有無及び所有する土地の総面積，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189595","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","7191","2020-01-09","","00600480","法人建物調査","00600","国土交通省","11-1","2．建物の所有規模に関する事項 法人業種，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","法人業種，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189572","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6345","2020-01-09","","00600480","法人建物調査","00600","国土交通省","11-2","2．建物の所有規模に関する事項 資本金額，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","資本金額，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189612","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3384","2020-01-09","","00600480","法人建物調査","00600","国土交通省","11-3","2．建物の所有規模に関する事項 支所・支社・支店の数，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","支所・支社・支店の数，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189536","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4653","2020-01-09","","00600480","法人建物調査","00600","国土交通省","12-1","2．建物の所有規模に関する事項 組織形態，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","組織形態，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189596","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5499","2020-01-09","","00600480","法人建物調査","00600","国土交通省","12-2","2．建物の所有規模に関する事項 常用雇用者数，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","常用雇用者数，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189573","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5499","2020-01-09","","00600480","法人建物調査","00600","国土交通省","12-3","2．建物の所有規模に関する事項 所有する土地の有無及び所有する土地の総面積，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","所有する土地の有無及び所有する土地の総面積，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189613","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","8789","2020-01-09","","00600480","法人建物調査","00600","国土交通省","13-1","2．建物の所有規模に関する事項 法人業種，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","法人業種，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189537","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","7755","2020-01-09","","00600480","法人建物調査","00600","国土交通省","13-2","2．建物の所有規模に関する事項 資本金額，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","資本金額，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189597","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4136","2020-01-09","","00600480","法人建物調査","00600","国土交通省","13-3","2．建物の所有規模に関する事項 支所・支社・支店の数，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","支所・支社・支店の数，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189574","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5687","2020-01-09","","00600480","法人建物調査","00600","国土交通省","14-1","2．建物の所有規模に関する事項 組織形態，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","組織形態，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189614","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6721","2020-01-09","","00600480","法人建物調査","00600","国土交通省","14-2","2．建物の所有規模に関する事項 常用雇用者数，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","常用雇用者数，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189538","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6721","2020-01-09","","00600480","法人建物調査","00600","国土交通省","14-3","2．建物の所有規模に関する事項 所有する土地の有無及び所有する土地の総面積，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","所有する土地の有無及び所有する土地の総面積，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189598","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","7191","2020-01-09","","00600480","法人建物調査","00600","国土交通省","17-1","2．建物の所有規模に関する事項 法人業種，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","法人業種，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189575","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","6345","2020-01-09","","00600480","法人建物調査","00600","国土交通省","17-2","2．建物の所有規模に関する事項 資本金額，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","資本金額，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189615","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3384","2020-01-09","","00600480","法人建物調査","00600","国土交通省","17-3","2．建物の所有規模に関する事項 支所・支社・支店の数，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","支所・支社・支店の数，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189539","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4653","2020-01-09","","00600480","法人建物調査","00600","国土交通省","18-1","2．建物の所有規模に関する事項 組織形態，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","組織形態，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189599","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5499","2020-01-09","","00600480","法人建物調査","00600","国土交通省","18-2","2．建物の所有規模に関する事項 常用雇用者数，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","常用雇用者数，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189576","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","5499","2020-01-09","","00600480","法人建物調査","00600","国土交通省","18-3","2．建物の所有規模に関する事項 所有する土地の有無及び所有する土地の総面積，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","所有する土地の有無及び所有する土地の総面積，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189524","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","3619","2020-01-09","","00600480","法人建物調査","00600","国土交通省","2-1","1．建物の所有に関する総括的な事項 組織形態，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","組織形態，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189584","法人建物調査 平成20年法人建物調査 都道府県編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","4277","2020-01-09","","00600480","法人建物調査","00600","国土交通省","2-2","1．建物の所有に関する総括的な事項 常用雇用者数，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","常用雇用者数，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
