"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003375790","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第45表　退職手当の使用予定（複数回答）","第45表　退職手当の使用予定（複数回答）（男女別）","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第45表　退職手当の使用予定（複数回答）","第45表　退職手当の使用予定（複数回答）（男女別）",""
"0003375791","平成２９年度 退職公務員生活状況調査 統計表 その他 第46表　定年退職後の生活や生涯設計について考えるようになった時期","第46表　定年退職後の生活や生涯設計について考えるようになった時期（男女別）","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第46表　定年退職後の生活や生涯設計について考えるようになった時期","第46表　定年退職後の生活や生涯設計について考えるようになった時期（男女別）",""
"0003375792","平成２９年度 退職公務員生活状況調査 統計表 その他 第46表　定年退職後の生活や生涯設計について考えるようになった時期","第46表　定年退職後の生活や生涯設計について考えるようになった時期（就労状況・勤務形態別）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第46表　定年退職後の生活や生涯設計について考えるようになった時期","第46表　定年退職後の生活や生涯設計について考えるようになった時期（就労状況・勤務形態別）",""
"0003375793","平成２９年度 退職公務員生活状況調査 統計表 その他 第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）（男女別）","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）（男女別）",""
"0003375794","平成２９年度 退職公務員生活状況調査 統計表 その他 第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）","第47表　定年退職後の生活や生涯設計について考えるようになったきっかけ（複数回答）（就労状況別）",""
"0003375795","平成２９年度 退職公務員生活状況調査 統計表 その他 第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期（男女別）","-","201704-201803","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期（男女別）",""
"0003375796","平成２９年度 退職公務員生活状況調査 統計表 その他 第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","第48表　退職共済年金（報酬比例部分）の支給開始年齢を知った時期（就労状況別）",""
"0003375797","平成２９年度 退職公務員生活状況調査 統計表 その他 第49表　今後の生活について不安に思うこと（複数回答）","第49表　今後の生活について不安に思うこと（複数回答）（男女別）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第49表　今後の生活について不安に思うこと（複数回答）","第49表　今後の生活について不安に思うこと（複数回答）（男女別）",""
"0003375798","平成２９年度 退職公務員生活状況調査 統計表 その他 第49表　今後の生活について不安に思うこと（複数回答）","第49表　今後の生活について不安に思うこと（複数回答）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","144","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第49表　今後の生活について不安に思うこと（複数回答）","第49表　今後の生活について不安に思うこと（複数回答）（就労状況別）",""
"0003375799","平成２９年度 退職公務員生活状況調査 統計表 その他 第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）（男女別）","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）（男女別）",""
"0003375800","平成２９年度 退職公務員生活状況調査 統計表 その他 第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）","第50表　定年退職前にもっと知っておけば良かったと思うこと（複数回答）（就労状況別）",""
"0003375801","平成２９年度 退職公務員生活状況調査 統計表 その他 第51表　公務に適切と考える今後の高齢期雇用制度","第51表　公務に適切と考える今後の高齢期雇用制度（男女別）","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第51表　公務に適切と考える今後の高齢期雇用制度","第51表　公務に適切と考える今後の高齢期雇用制度（男女別）",""
"0003375802","平成２９年度 退職公務員生活状況調査 統計表 その他 第51表　公務に適切と考える今後の高齢期雇用制度","第51表　公務に適切と考える今後の高齢期雇用制度（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第51表　公務に適切と考える今後の高齢期雇用制度","第51表　公務に適切と考える今後の高齢期雇用制度（就労状況別）",""
"0003375803","平成２９年度 退職公務員生活状況調査 統計表 その他 第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）（男女別）","-","201704-201803","2020-01-23","0","該当なし","112","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）（男女別）","※母集団は、第51表で、「定年年齢の引上げ（一律）」又は「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」を選択した2,226人。"
"0003375804","平成２９年度 退職公務員生活状況調査 統計表 その他 第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","112","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）","第52表　適切と考える定年年齢（選択制の場合は、選択できる上限年齢）（就労状況別）","※母集団は、第51表で、「定年年齢の引上げ（一律）」又は「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」を選択した2,226人。"
"0003398648","平成２９年度 退職公務員生活状況調査 統計表 その他 第53表　「定年年齢の引上げ」が適切と考える理由（複数回答）","第53表　「定年年齢の引上げ」が適切と考える理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第53表　「定年年齢の引上げ」が適切と考える理由（複数回答）","第53表　「定年年齢の引上げ」が適切と考える理由（複数回答）","※母集団は、第51表で「定年年齢の引上げ」と「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」が適切とした2,226人。"
"0003398649","平成２９年度 退職公務員生活状況調査 統計表 その他 第54表　「定年年齢の引上げ（選択制）と現行の再任用制度の併用」が適切と考える理由（複数回答）","第54表　「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」が適切と考える理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第54表　「定年年齢の引上げ（選択制）と現行の再任用制度の併用」が適切と考える理由（複数回答）","第54表　「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」が適切と考える理由（複数回答）","※母集団は、第51表で「定年年齢の引上げ（選択制）と現行の再任用制度（短時間再任用を含む。）の併用」が適切とした1,405人。"
"0003398650","平成２９年度 退職公務員生活状況調査 統計表 その他 第55表　「定年制の廃止」が適切と考える理由（複数回答）","第55表　「定年制の廃止」が適切と考える理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第55表　「定年制の廃止」が適切と考える理由（複数回答）","第55表　「定年制の廃止」が適切と考える理由（複数回答）","※母集団は、第51表で「定年制の廃止」が適切とした113人。"
"0003398651","平成２９年度 退職公務員生活状況調査 統計表 その他 第56表　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","第56表　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","その他","第56表　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","第56表　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","※母集団は、第51表で「現行の再任用制度で希望者全員を雇用」が適切とした381人。"
"0003375572","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表","給与制度の区分","-","201004-201103","2020-01-23","0","該当なし","63","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","","給与制度の区分","※「再任用後」の母集団は、表16で現在の就労先を「国の機関（再任用職員）」とした1,159人。"
"0003375573","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表","給与法適用職員適用俸給表","-","201004-201103","2020-01-23","0","該当なし","181","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","","給与法適用職員適用俸給表","※「退職時」の母集団は、表題「給与制度の区分」の「定年退職時」で適用区分を「給与法適用職員」とした2,658人。<br>※「再任用後」の母集団は、表題「給与制度の区分」の「再任用後」で適用区分を「給与法適用職員」とした1,001人。"
"0003375590","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表","働きたいと思った勤務形態","-","201004-201103","2020-01-23","0","該当なし","120","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","","働きたいと思った勤務形態","※「退職時」の母集団は、表９で「退職後も働きたいと思った」とした2,362人。<br>※「再任用後」の母集団は、表19で再任用を「希望した」又は「希望したが、その後辞退した」とした1,462人。"
"0003375604","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表","勤務形態","-","201004-201103","2020-01-23","0","該当なし","60","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","","勤務形態","※「再任用」の母集団は、表16で現在の就労先を「国の機関（再任用職員）」とした1,159人。<br>※「民間企業等」の母集団は、表16で現在の就労先を「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした440人。"
"0003375679","退職公務員生活状況調査 統計表","給与法適用職員適用俸給表","-","201404-201503","2020-01-23","0","該当なし","304","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","","","給与法適用職員適用俸給表","※「退職時」の母集団は、表４で適用区分を「給与法適用職員」とした2,887人。<br>※「再任用後」の母集団は、表20で現在の就労先を「国の機関（再任用職員）」とした1,917人のうち、給与法適用職員の1,537人。"
"0003375680","退職公務員生活状況調査 統計表","給与法適用職員の職務の級","-","201404-201503","2020-01-23","0","該当なし","596","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","","","給与法適用職員の職務の級","※「退職時」の母集団は、表４で適用区分を「給与法適用職員」とした2,887人。<br>※「再任用後」の母集団は、表20で現在の就労先を「国の機関（再任用職員）」とした1,917人のうち、給与法適用職員の1,537人。"
"0003375742","平成２９年度 退職公務員生活状況調査 統計表 給与法適用職員の職務の級","給与法適用職員の職務の級","-","201704-201803","2020-01-23","0","該当なし","600","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","","給与法適用職員の職務の級","給与法適用職員の職務の級","※「退職時」の母集団は、第３表で適用区分を「給与法適用職員」とした、2,769人。<br>※「再任用後」の母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした者のうち、給与法適用職員1,772人。"
"0003375752","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","-","201704-201803","2020-01-23","0","該当なし","272","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","※「再任用を希望したが、その後辞退した」の母集団は、第14表で、再任用希望調査で「再任用を希望しなかった」とした648人。<br>※「再任用を希望しなかった」の母集団は、第14表で、再任用希望調査で「再任用を希望したが、その後辞退した」とした159人。"
"0003375741","平成２９年度 退職公務員生活状況調査 統計表","給与法適用職員適用俸給表","-","201704-201803","2020-01-23","0","該当なし","304","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","","","給与法適用職員適用俸給表","※「退職時」の母集団は、第３表で適用区分を「給与法適用職員」とした、2,769人。<br>※「再任用後」の母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした者のうち、給与法適用職員1,772人。"
