"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003237198","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","42","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","離農世帯調査 施設の処分方法　経営耕地面積規模別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","施設の処分方法　経営耕地面積規模別　2004年","","","","注：全国及び都府県には、沖縄県を含む。",""
"0003237200","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","147","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","離農世帯調査 施設の処分方法　農業経営組織別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","施設の処分方法　農業経営組織別　2004年","","","","",""
"0003237202","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","42","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","離農世帯調査 施設の処分方法　主副業別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","施設の処分方法　主副業別　2004年","","","","",""
"0003237395","農業構造動態調査 確報","年次","200201-200212","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","認定農業者編 経営管理の取組状況別認定農業者数割合(複数回答)　2002年","04","農林水産業","01","農業","農業構造動態調査","確報","","認定農業者編","経営管理の取組状況別認定農業者数割合(複数回答)　2002年","","","","",""
"0003237645","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","490","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","農業生産組織数規模別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","農業生産組織数規模別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003239720","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","3094","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","女性の就業構造･経営参画状況調査 女性就業者が責任をもって担当している部門別農家数割合(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","女性の就業構造･経営参画状況調査","女性就業者が責任をもって担当している部門別農家数割合(複数回答)　農業経営組織別　2003年","","","","",""
"0003239721","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1666","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","女性の就業構造･経営参画状況調査 女性就業者が責任をもって担当している部門別農家数割合(複数回答)　女性就業者の年齢別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","女性の就業構造･経営参画状況調査","女性就業者が責任をもって担当している部門別農家数割合(複数回答)　女性就業者の年齢別　2003年","","","","",""
"0003239722","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2380","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","女性の就業構造･経営参画状況調査 女性就業者が責任をもって担当している部門別農家数割合(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","女性の就業構造･経営参画状況調査","女性就業者が責任をもって担当している部門別農家数割合(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003243430","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","70","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4","離農世帯調査 施設の処分方法　農産物販売金額規模別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","施設の処分方法　農産物販売金額規模別　2004年","","","","",""
"0003236865","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","70","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-1","種類別統計表 農業経営体（家族経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","注：「１ha 未 満」は、経営耕地面積なしを含む。",""
"0003241609","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","360","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-1","種類別統計表 農業経営体（家族経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者数）（男女別）　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者数）（男女別）　2011～2014年","","","","注：「3.0ha未満」及び「1.0ha未満」は、経営耕地面積なしを含む。",""
"0003243360","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","216","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　経営耕地の状況　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　経営耕地の状況　2017年～","","","","注：「50万円未満」は、販売なしを含む。",""
"0003243361","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","768","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　１経営体当たりの経営耕地面積・所有面積　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　１経営体当たりの経営耕地面積・所有面積　2011～2014年","","","","注：「100万円未満」は、販売なしを含む。",""
"0003243362","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","90","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","注：「50万円未満」は、販売なしを含む。",""
"0003243363","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","162","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農産物販売金額１位の部門別経営体数　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農産物販売金額１位の部門別経営体数　2017年～","","","","注：「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003243364","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","288","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農産物販売金額１位の部門別経営体数　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農産物販売金額１位の部門別経営体数　2011～2014年","","","","注：「50万円未満」は、販売なしを含む。<br>　　「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003243365","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","234","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業経営組織別経営体数　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業経営組織別経営体数　2017年～","","","","注：「50万円未満」は、販売なしを含む。<br>　　「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003243366","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","416","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業経営組織別経営体数　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業経営組織別経営体数　2011～2014年","","","","注：「100万円未満」は、販売なしを含む。<br>　　「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003243441","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","576","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-2","種類別統計表 農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農産物販売金額規模別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","","","","注：「100万円未満」は、販売なしを含む。",""
"0003236875","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","120","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-3","種類別統計表 農業経営体（家族経営体）　農業経営組織別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農業経営組織別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","注：「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003241611","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","288","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-3","種類別統計表 農業経営体（家族経営体）　農業経営組織別（全国）　農業労働力（雇用者数）（男女別）　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農業経営組織別（全国）　農業労働力（雇用者数）（男女別）　2011～2014年","","","","注：「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。",""
"0003243367","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","216","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-3","種類別統計表 農業経営体（家族経営体）　農業経営組織別（全国）　農産物販売金額規模別経営体数　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農業経営組織別（全国）　農産物販売金額規模別経営体数　2017年～","","","","注：「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。<br>　　「50万円未満」は、販売なしを含む。",""
"0003243368","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","384","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","4-3","種類別統計表 農業経営体（家族経営体）　農業経営組織別（全国）　農産物販売金額規模別経営体数　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（家族経営体）　農業経営組織別（全国）　農産物販売金額規模別経営体数　2011～2014年","","","","注：「畑作」は、「麦類作」、「雑穀・いも類・豆類」及び「工芸農作物」である。<br>　　「その他」は、「花き・花木」、「その他の作物」、「養豚」、「養鶏」及び「その他の畜産」である。<br>　　「100万円未満」は、販売なしを含む。",""
"0003237681","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","882","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","40","寄り合いの議題別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","寄り合いの議題別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003237682","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","1008","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","41","寄り合いの議題別集落営農数割合－参加農家数規模別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","寄り合いの議題別集落営農数割合－参加農家数規模別－　2000年","","","","",""
"0003237683","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","840","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","42","運営方針の決定方法別集落営農数割合－主要作目別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","運営方針の決定方法別集落営農数割合－主要作目別－　2000年","","","","",""
"0003237684","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","588","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","43","運営方針の決定方法別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","運営方針の決定方法別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003237685","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","1048","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","44","集落営農を行っている耕地面積規模別集落営農数割合－主要作目別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","集落営農を行っている耕地面積規模別集落営農数割合－主要作目別－　2000年","","","","注　：　耕地面積規模の（）内は、北海道の区分である。",""
"0003237686","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","736","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","45","集落営農を行っている耕地面積規模別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","集落営農を行っている耕地面積規模別集落営農数割合－活動内容の種類別－　2000年","","","","注　：　耕地面積規模の（）内は、北海道の区分である。",""
"0003237687","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","840","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","46","集落営農を行っている耕地面積規模別集落営農数割合－参加農家数規模別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","集落営農を行っている耕地面積規模別集落営農数割合－参加農家数規模別－　2000年","","","","注　：　耕地面積規模の（）内は、北海道の区分である。",""
"0003243438","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","1048","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","47","集落営農を行っている耕地面積規模別集落営農数割合－農産物販売金額規模別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","集落営農を行っている耕地面積規模別集落営農数割合－農産物販売金額規模別－　2000年","","","","注　：　耕地面積規模の（）内は、北海道の区分である。",""
"0003237689","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","1400","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","48","農作業請負面積規模別集落営農数割合－主要作目別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","農作業請負面積規模別集落営農数割合－主要作目別－　2000年","","","","",""
"0003237690","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","980","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","49","農作業請負面積規模別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","農作業請負面積規模別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003237158","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","192","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","農家以外の農業事業体（販売を目的とするもの） 耕地種類別事業体数・面積－経営耕地面積規模別－　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","農家以外の農業事業体（販売を目的とするもの）","耕地種類別事業体数・面積－経営耕地面積規模別－　2003～2004年","","","","注：　１事業体当たり面積＝面積／（実）事業体数",""
"0003237177","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","192","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","農業サービス事業体（うち、水稲作に係るサービスを行う事業体） 水稲作サービス形態別事業体数－水稲作サービス実面積規模別－　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業サービス事業体（うち、水稲作に係るサービスを行う事業体）","水稲作サービス形態別事業体数－水稲作サービス実面積規模別－　2003～2004年","","","","注：　「作業」とは、「育苗」、「耕起・代かき」、「田植」、「防除」、「稲刈り・脱穀」及び「乾燥・調製」のそれぞれの作業をいう。",""
"0003237203","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","42","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","離農世帯調査 機械の処分方法　経営耕地面積規模別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","機械の処分方法　経営耕地面積規模別　2004年","","","","",""
"0003237205","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","147","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","離農世帯調査 機械の処分方法　農業経営組織別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","機械の処分方法　農業経営組織別　2004年","","","","",""
"0003237207","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","42","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","離農世帯調査 機械の処分方法　主副業別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","機械の処分方法　主副業別　2004年","","","","",""
"0003237220","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2660","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","女性の就業構造･経営参画状況調査 農業経営組織別農家数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","女性の就業構造･経営参画状況調査","農業経営組織別農家数割合　経営耕地面積規模別　2003年","","","","",""
"0003237396","農業構造動態調査 確報","年次","200201-200212","2019-01-30","0","全国","1078","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","認定農業者編 世帯上の地位別認定農業者数割合　2002年","04","農林水産業","01","農業","農業構造動態調査","確報","","認定農業者編","世帯上の地位別認定農業者数割合　2002年","","","","",""
"0003237646","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","420","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","農業生産法人の有無別集落営農数割合－主要作目別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","農業生産法人の有無別集落営農数割合－主要作目別－　2000年","","","","",""
"0003243431","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","70","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5","離農世帯調査 機械の処分方法　農産物販売金額規模別　2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","離農世帯調査","機械の処分方法　農産物販売金額規模別　2004年","","","","",""
"0003236879","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","126","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-1","種類別統計表 農業経営体（組織経営体）　経営タイプ別（全国）　組織形態別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営タイプ別（全国）　組織形態別経営体数","","","","注：「農産物の生産を行う経営体」は、「農産物の生産のみを行う経営体」及び「農産物の生産と農作業の受託を行う経営体」をいう。",""
"0003236880","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","36","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-1","種類別統計表 農業経営体（組織経営体）　経営タイプ別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営タイプ別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","注：「農産物の生産を行う経営体」は、「農産物の生産のみを行う経営体」及び「農産物の生産と農作業の受託を行う経営体」をいう。",""
"0003236882","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","144","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-1","種類別統計表 農業経営体（組織経営体）　経営タイプ別（全国）　農作業の受託料金収入規模別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営タイプ別（全国）　農作業の受託料金収入規模別経営体数","","","","注：「農産物の生産を行う経営体」は、「農産物の生産のみを行う経営体」及び「農産物の生産と農作業の受託を行う経営体」をいう。<br>　　「100万円未満」は、受託料金収入なしを含む。",""
"0003236883","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","180","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-1","種類別統計表 農業経営体（組織経営体）　経営タイプ別（全国）　農作業を受託した経営体の事業部門別経営体数（複数回答）","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営タイプ別（全国）　農作業を受託した経営体の事業部門別経営体数（複数回答）","","","","注：「農産物の生産を行う経営体」は、「農産物の生産のみを行う経営体」及び「農産物の生産と農作業の受託を行う経営体」をいう。",""
"0003241612","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","216","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-1","種類別統計表 農業経営体（組織経営体）　経営タイプ別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営タイプ別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","","","","注：「農産物の生産を行う経営体」は、「農産物の生産のみを行う経営体」及び「農産物の生産と農作業の受託を行う経営体」をいう。",""
"0003236884","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","1008","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　経営耕地・借入耕地の状況","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　経営耕地・借入耕地の状況","","","","",""
"0003236885","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","336","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　１経営体当たりの所有面積　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　１経営体当たりの所有面積　2011～2014年","","","","",""
"0003236886","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","84","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","",""
"0003236888","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","336","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農作業の受託料金収入規模別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農作業の受託料金収入規模別経営体数","","","","注：「100万円未満」は、受託料金収入なしを含む。",""
"0003236889","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","420","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農作業を受託した経営体の事業部門別経営体数（複数回答）","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農作業を受託した経営体の事業部門別経営体数（複数回答）","","","","",""
"0003236892","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","518","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農産物の出荷先別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農産物の出荷先別経営体数","","","","",""
"0003236893","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","350","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農産物の売上１位の出荷先別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農産物の売上１位の出荷先別経営体数","","","","",""
"0003241613","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","504","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農業労働力（雇用者数、常雇い、臨時雇い）（男女別）　2011～2014年","","","","",""
"0003243369","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","126","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農産物販売金額規模別経営体数　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農産物販売金額規模別経営体数　2017年～","","","","注：「50万円未満」は、販売なしを含む。",""
"0003243370","農業構造動態調査 確報","年次","201401-201412","2019-01-30","0","全国","231","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-2","種類別統計表 農業経営体（組織経営体）　組織形態別（全国）　農産物販売金額規模別経営体数　2011～2014年","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　組織形態別（全国）　農産物販売金額規模別経営体数　2011～2014年","","","","注：「100万円未満」は、販売なしを含む。",""
"0003236894","農業構造動態調査 確報","年次","201701-201712","2020-01-22","0","全国","84","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","5-3","種類別統計表 農業経営体（組織経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","04","農林水産業","01","農業","農業構造動態調査","確報","","種類別統計表","農業経営体（組織経営体）　経営耕地面積規模別（全国）　農業労働力（雇用者、常雇い、臨時雇い）　2017年～","","","","注：「1ha未満」は、経営耕地面積なしを含む。",""
