"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0001878684","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","312","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 財産","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","経営体階層別","財産",""
"0001878685","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","96","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","経営体階層別","漁業投下資本",""
"0001878686","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","228","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 収入","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","経営体階層別","収入",""
"0001878687","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","312","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 支出","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","経営体階層別","支出",""
"0001878847","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","546","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","概要及び分析指標",""
"0001878848","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","104","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","使用漁船及び漁業操業状況",""
"0001878849","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","364","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 財産 資産","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","財産","資産"
"0001878850","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","416","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 財産 負債・純資産","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","財産","負債・純資産"
"0001878851","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","611","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 損益","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","損益",""
"0001878852","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","156","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","経営体階層別","漁業投下資本",""
"0001878688","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","576","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","概要及び分析指標",""
"0001878689","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","306","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","使用漁船及び漁業操業状況",""
"0001878690","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","468","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 財産","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","財産",""
"0001878691","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","144","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","漁業投下資本",""
"0001878692","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","342","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 収入","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","収入",""
"0001878693","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","468","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 支出","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","大海区別","支出",""
"0001878853","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","882","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","概要及び分析指標",""
"0001878854","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","168","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","使用漁船及び漁業操業状況",""
"0001878855","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","588","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 財産 資産","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","財産","資産"
"0001878856","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","672","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 財産 負債・純資産","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","財産","負債・純資産"
"0001878857","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","987","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 損益","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","損益",""
"0001878858","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","252","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計","","令和元年漁業経営統計調査報告","","主とする漁業種類別","漁業投下資本",""
"0001878694","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","992","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","概要及び分析指標",""
"0001878695","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","527","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","使用漁船及び漁業操業状況",""
"0001878696","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","806","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 財産","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","財産",""
"0001878697","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","248","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","漁業投下資本",""
"0001878698","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","589","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 収入","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","収入",""
"0001878699","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","806","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 支出","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業","","令和元年漁業経営統計調査報告","","主とする漁業種類別","支出",""
"0001878700","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","608","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","概要及び分析指標",""
"0001878841","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","551","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","使用漁船及び漁業操業状況",""
"0001878842","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","494","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 財産","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","財産",""
"0001878843","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","152","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","漁業投下資本",""
"0001878844","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","456","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 収入","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","収入",""
"0001878845","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","494","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 支出","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖種類別主産地別","支出",""
"0001878846","漁業経営調査 確報 令和元年漁業経営統計調査報告","年次","201901-201912","2021-11-30","0","該当なし","665","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-2","個人経営体調査 海面養殖業 養殖部門別","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面養殖業","","令和元年漁業経営統計調査報告","","養殖部門別","",""
"0001994961","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","384","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","概要及び分析指標",""
"0001994962","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","204","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","使用漁船及び漁業操業状況",""
"0001994963","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","312","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 財産","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","財産",""
"0001994964","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","96","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 漁業投下資本","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","漁業投下資本",""
"0001994965","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","228","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 収入","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","収入",""
"0001994966","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","312","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","個人経営体調査 海面漁業 経営体階層別 支出","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","経営体階層別","支出",""
"0001994986","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","546","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","概要及び分析指標",""
"0001994987","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","104","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","使用漁船及び漁業操業状況",""
"0001994988","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","364","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 財産 資産","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","財産","資産"
"0001994989","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","416","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 財産 負債・純資産","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","財産","負債・純資産"
"0001994990","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","611","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 損益","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","損益",""
"0001994991","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","156","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-1","会社経営体調査 経営体統計 経営体階層別 漁業投下資本","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","経営体階層別","漁業投下資本",""
"0001994967","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","576","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","概要及び分析指標",""
"0001994968","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","306","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","使用漁船及び漁業操業状況",""
"0001994969","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","468","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 財産","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","財産",""
"0001994970","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","144","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 漁業投下資本","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","漁業投下資本",""
"0001994971","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","342","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 収入","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","収入",""
"0001994972","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","468","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業 大海区別 支出","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","大海区別","支出",""
"0001994992","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","798","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","概要及び分析指標",""
"0001994993","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","152","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","使用漁船及び漁業操業状況",""
"0001994994","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","532","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 財産 資産","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","財産","資産"
"0001994995","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","608","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 財産 負債・純資産","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","財産","負債・純資産"
"0001994996","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","893","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 損益","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","損益",""
"0001994997","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","228","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計 主とする漁業種類別 漁業投下資本","04","農林水産業","04","水産業","漁業経営統計調査","確報","会社経営体調査","経営体統計","","令和２年漁業経営統計調査報告","","主とする漁業種類別","漁業投下資本",""
"0001994973","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","1024","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","概要及び分析指標",""
"0001994974","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","544","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","使用漁船及び漁業操業状況",""
"0001994975","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","832","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 財産","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","財産",""
"0001994976","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","256","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 漁業投下資本","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","漁業投下資本",""
"0001994977","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","608","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 収入","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","収入",""
"0001994978","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","832","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","1-3","個人経営体調査 海面漁業 主とする漁業種類別 支出","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面漁業","","令和２年漁業経営統計調査報告","","主とする漁業種類別","支出",""
"0001994979","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","608","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 概要及び分析指標","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面養殖業","","令和２年漁業経営統計調査報告","","養殖種類別主産地別","概要及び分析指標",""
"0001994980","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","551","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面養殖業","","令和２年漁業経営統計調査報告","","養殖種類別主産地別","使用漁船及び漁業操業状況",""
"0001994981","漁業経営統計調査 確報 令和２年漁業経営統計調査報告","年次","202001-202012","2023-01-31","0","該当なし","494","2023-03-07","","00500203","漁業経営統計調査","00500","農林水産省","2-1","個人経営体調査 海面養殖業 養殖種類別主産地別 財産","04","農林水産業","04","水産業","漁業経営統計調査","確報","個人経営体調査","海面養殖業","","令和２年漁業経営統計調査報告","","養殖種類別主産地別","財産",""
