"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME"
"0004029039","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","4716","2026-02-20","","00450023","病院報告","00450","厚生労働省","T31","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029039","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","4716","2026-02-20","","00450023","病院報告","00450","厚生労働省","T31","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029040","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T34","１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029040","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T34","１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029041","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","2751","2026-02-20","","00450023","病院報告","00450","厚生労働省","T35","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029041","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","2751","2026-02-20","","00450023","病院報告","00450","厚生労働省","T35","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029042","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","576","2026-02-20","","00450023","病院報告","00450","厚生労働省","T38","１日平均在院患者数・１日平均外来患者数，病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均外来患者数，病床規模・都道府県別"
"0004029042","病院報告 令和５年病院報告 都道府県編 １日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","576","2026-02-20","","00450023","病院報告","00450","厚生労働省","T38","１日平均在院患者数・１日平均外来患者数，病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均外来患者数，病床規模・都道府県別"
"0004045384","病院報告 令和６年病院報告 全国編 総覧","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z1-1","総括表（病院の種類）","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","総覧","総括表（病院の種類）"
"0004045385","病院報告 令和６年病院報告 全国編 総覧","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z1-2","総括表（病床の種類）","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","総覧","総括表（病床の種類）"
"0004045386","病院報告 令和６年病院報告 全国編 年次推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z2","在院患者延数・新入院患者数・退院患者数，病床－病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","年次推移","在院患者延数・新入院患者数・退院患者数，病床－病院の種類・年次別"
"0004045387","病院報告 令和６年病院報告 全国編 年次推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z5","外来患者延数，病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","年次推移","外来患者延数，病院の種類・年次別"
"0004045388","病院報告 令和６年病院報告 全国編 年次推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z6-1","１日平均在院患者数，病床の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","年次推移","１日平均在院患者数，病床の種類・年次別"
"0004045389","病院報告 令和６年病院報告 全国編 年次推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z6-2","１日平均外来患者数，年次別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","年次推移","１日平均外来患者数，年次別"
"0004045390","病院報告 令和６年病院報告 全国編 年次推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z7","病床利用率，平均在院日数，病床－病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","年次推移","病床利用率，平均在院日数，病床－病院の種類・年次別"
"0004045393","病院報告 令和６年病院報告 全国編 月別推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z13","外来患者延数，月・病院の種類別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","月別推移","外来患者延数，月・病院の種類別"
"0004045394","病院報告 令和６年病院報告 全国編 月別推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z14","地域医療支援病院，月・患者数・月末病床利用率・平均在院日数別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","月別推移","地域医療支援病院，月・患者数・月末病床利用率・平均在院日数別"
"0004045391","病院報告 令和６年病院報告 全国編 月別推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z9-1","在院患者延数・月末在院患者数・新入院患者数・退院患者数・月末病床利用率・病床数，月・病院ー病床の種類別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","月別推移","在院患者延数・月末在院患者数・新入院患者数・退院患者数・月末病床利用率・病床数，月・病院ー病床の種類別"
"0004045392","病院報告 令和６年病院報告 全国編 月別推移","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z9-2","在院患者延数・月末在院患者数・新入院患者数・退院患者数・平均在院日数・月末病床利用率・病床数，月・病床の種類別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","月別推移","在院患者延数・月末在院患者数・新入院患者数・退院患者数・平均在院日数・月末病床利用率・病床数，月・病床の種類別"
"0004045395","病院報告 令和６年病院報告 全国編 開設者","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z18","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","開設者","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・開設者（小分類）別"
"0004045396","病院報告 令和６年病院報告 全国編 開設者","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z21","外来患者延数，病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","開設者","外来患者延数，病院の種類・開設者（小分類）別"
"0004045397","病院報告 令和６年病院報告 全国編 開設者","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z22","病院数（６月末現在），病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","開設者","病院数（６月末現在），病院の種類・開設者（小分類）別"
"0004045398","病院報告 令和６年病院報告 全国編 開設者","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z26","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","開設者","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・開設者（小分類）別"
"0004045399","病院報告 令和６年病院報告 全国編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z32","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","病床規模","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・病床規模別"
"0004045400","病院報告 令和６年病院報告 全国編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z35","外来患者延数，病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","病床規模","外来患者延数，病院の種類・病床規模別"
"0004045401","病院報告 令和６年病院報告 全国編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z36","病院数（６月末現在），病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","病床規模","病院数（６月末現在），病院の種類・病床規模別"
"0004045402","病院報告 令和６年病院報告 全国編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z40","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","病床規模","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・病床規模別"
"0004045403","病院報告 令和６年病院報告 全国編 療養病床","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z46","療養病床・介護療養病床の患者数・病床利用率・平均在院日数，開設者（大分類）・病院－診療所別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","療養病床","療養病床・介護療養病床の患者数・病床利用率・平均在院日数，開設者（大分類）・病院－診療所別"
"0004045404","病院報告 令和６年病院報告 全国編 療養病床","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z47","病院・診療所の療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","療養病床","病院・診療所の療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別"
"0004045405","病院報告 令和６年病院報告 全国編 療養病床","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z50","病院・診療所の介護療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","療養病床","病院・診療所の介護療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別"
"0004045416","病院報告 令和６年病院報告 全国編 １日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z52","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数・１日平均外来患者数，病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数・１日平均外来患者数，病院の種類・開設者（小分類）別"
"0004045417","病院報告 令和６年病院報告 全国編 １日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z56","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・病床規模別"
"0004045418","病院報告 令和６年病院報告 全国編 １日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z59","１日平均外来患者数，病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","全国編","１日平均患者数","１日平均外来患者数，病院の種類・病床規模別"
"0004045406","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T1","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045406","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T1","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045407","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T4","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045407","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T4","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045408","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T5","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045408","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T5","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045409","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T9","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045409","病院報告 令和６年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T9","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045411","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-1","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045411","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-1","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045412","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-2","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045412","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-2","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045413","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T22","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045413","病院報告 令和６年病院報告 都道府県編 人口10万対1日平均患者数","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T22","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045414","病院報告 令和６年病院報告 都道府県編 療養病床","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T23","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","療養病床","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045414","病院報告 令和６年病院報告 都道府県編 療養病床","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T23","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","療養病床","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045415","病院報告 令和６年病院報告 都道府県編 療養病床","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T25","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","療養病床","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045415","病院報告 令和６年病院報告 都道府県編 療養病床","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T25","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","療養病床","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045410","病院報告 令和６年病院報告 都道府県編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T15","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","病床規模","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045410","病院報告 令和６年病院報告 都道府県編 病床規模","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T15","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","病床規模","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別"
"0004045427","病院報告 令和６年病院報告 都道府県編 病床規模","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T40","病院数（６月末現在），病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","病床規模","病院数（６月末現在），病床規模・都道府県別"
"0004045427","病院報告 令和６年病院報告 都道府県編 病床規模","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T40","病院数（６月末現在），病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","病床規模","病院数（６月末現在），病床規模・都道府県別"
"0004045424","病院報告 令和６年病院報告 二次医療圏編 二次医療圏","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","N1","病床利用率・平均在院日数，療養病床－一般病床（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","二次医療圏編","二次医療圏","病床利用率・平均在院日数，療養病床－一般病床（再掲）・二次医療圏別"
"0004045425","病院報告 令和６年病院報告 二次医療圏編 二次医療圏","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","N3","１日平均在院患者数，一般病院（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","二次医療圏編","二次医療圏","１日平均在院患者数，一般病院（再掲）・二次医療圏別"
"0004045426","病院報告 令和６年病院報告 二次医療圏編 二次医療圏","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","N4","１日平均外来患者数，一般病院（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","二次医療圏編","二次医療圏","１日平均外来患者数，一般病院（再掲）・二次医療圏別"
"0004045419","病院報告 令和６年病院報告 都道府県編 開設者","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T27","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","開設者","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別"
"0004045419","病院報告 令和６年病院報告 都道府県編 開設者","年次","202401-202412","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T27","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","開設者","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別"
"0004045420","病院報告 令和６年病院報告 都道府県編 １日平均患者数","年次","202401-202412","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","T31","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和６年病院報告","都道府県編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
