"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY"
"0003347528","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","10545","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況〕","-"
"0003347529","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","6993","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347530","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","23088","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347531","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","18981","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","-"
"0003347532","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1332","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ７〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ７〔インターネット利用上での経験〕","-"
"0003347533","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","17649","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347534","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1443","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ９〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ９〔インターネット利用についての家庭のルール〕","-"
"0003347535","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1554","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","-"
"0003347536","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1776","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","-"
"0003347537","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1665","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１２〔インターネット利用におけるトラブルの相談〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１２〔インターネット利用におけるトラブルの相談〕","-"
"0003347538","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","555","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１３〔フィルタリングの認知度〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１３〔フィルタリングの認知度〕","-"
"0003347539","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1998","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１４〔子供のインターネット利用に必要な取組〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１４〔子供のインターネット利用に必要な取組〕","-"
"0003347540","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","777","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ１〔子供との続柄〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ１〔子供との続柄〕","-"
"0003347541","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1221","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ２〔年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ２〔年齢〕","-"
"0003347542","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2553","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ１・Ｆ２〔続柄・年代別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ１・Ｆ２〔続柄・年代別〕","-"
"0003347543","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2331","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３・Ｆ４〔子供の性・年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３・Ｆ４〔子供の性・年齢別〕","-"
"0003347544","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","444","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ６〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ６〔兄・姉の有無〕","-"
"0003347545","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","666","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","2","- Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ７〔兄・姉の年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ２〔機器の専用・共用〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ７〔兄・姉の年齢〕","-"
"0003347602","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","124","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ調査方法〔訪問・ＷＥＢ・郵送〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ調査方法〔訪問・ＷＥＢ・郵送〕","-"
"0003347603","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","93","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ３〔子供の性別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ３〔子供の性別〕","-"
"0003347604","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","341","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ４〔子供の年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ４〔子供の年齢別〕","-"
"0003347605","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","403","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ５〔通園・通学別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ５〔通園・通学別〕","-"
"0003347606","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","217","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔地域〕","-"
"0003347607","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","186","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔都市規模〕","-"
"0003347608","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","1488","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔都道府県〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ〔都道府県〕","-"
"0003347609","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","868","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１〔機器の利用状況〕","-"
"0003347610","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2945","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347611","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","930","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","-"
"0003347612","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2945","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ【全数】Ｑ３〔ネット利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめ【全数】Ｑ３〔ネット利用状況〕","-"
"0003347613","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1953","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347614","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","6448","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347615","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","5301","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","-"
"0003347616","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","372","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ７〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ７〔インターネット利用上での経験〕","-"
"0003347617","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","4929","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347618","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","403","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ９〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ９〔インターネット利用についての家庭のルール〕","-"
"0003347619","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","434","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１０〔子供のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１０〔子供のインターネットに関する啓発や学習の経験〕","-"
"0003347620","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","496","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１１〔保護者のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１１〔保護者のインターネットに関する啓発や学習の経験〕","-"
"0003347621","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","465","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１２〔インターネット利用におけるトラブルの相談〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１２〔インターネット利用におけるトラブルの相談〕","-"
"0003347622","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","155","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１３〔フィルタリングの認知度〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１３〔フィルタリングの認知度〕","-"
"0003347623","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","558","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１４〔子供のインターネット利用に必要な取組〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＱ１４〔子供のインターネット利用に必要な取組〕","-"
"0003347624","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","217","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ１〔子供との続柄〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ１〔子供との続柄〕","-"
"0003347625","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","341","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ２〔年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ２〔年齢〕","-"
"0003347626","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","713","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ１・Ｆ２〔続柄・年代別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ１・Ｆ２〔続柄・年代別〕","-"
"0003347627","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","651","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ３・Ｆ４〔子供の性・年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ３・Ｆ４〔子供の性・年齢別〕","-"
"0003347628","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","124","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ６〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ６〔兄・姉の有無〕","-"
"0003347629","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","186","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","35","- 【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ７〔兄・姉の年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕ネット利用まとめＦ７〔兄・姉の年齢〕","-"
"0003347630","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","444","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","36","- 【全数】Ｑ３〔ネット利用状況〕Ａ１スマホ～Ｇ１インターネット接続テレビ計調査方法〔訪問・ＷＥＢ・郵送〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕Ａ１スマホ～Ｇ１インターネット接続テレビ計調査方法〔訪問・ＷＥＢ・郵送〕","-"
"0003347631","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","333","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","36","- 【全数】Ｑ３〔ネット利用状況〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３〔子供の性別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","【全数】Ｑ３〔ネット利用状況〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３〔子供の性別〕","-"
