"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003029019","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","11","就業形態別現金給与総額　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別現金給与総額　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029065","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","11","実質賃金　季節調整済指数及び増減率－現金給与総額（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　季節調整済指数及び増減率－現金給与総額（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029020","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","12","就業形態別現金給与総額　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別現金給与総額　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029066","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","2496","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","12","実質賃金　季節調整済指数及び増減率－現金給与総額（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　季節調整済指数及び増減率－現金給与総額（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029021","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","13","就業形態別きまって支給する給与　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029067","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","13","総実労働時間　季節調整済指数及び増減率（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","総実労働時間　季節調整済指数及び増減率（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029022","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","14","就業形態別きまって支給する給与　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029555","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","2976","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","14","総実労働時間　季節調整済指数及び増減率（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","総実労働時間　季節調整済指数及び増減率（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029023","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","15","就業形態別きまって支給する給与　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029069","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","15","所定外労働時間　季節調整済指数及び増減率（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","所定外労働時間　季節調整済指数及び増減率（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029024","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","16","就業形態別きまって支給する給与　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029070","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","2976","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","16","所定外労働時間　季節調整済指数及び増減率（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","所定外労働時間　季節調整済指数及び増減率（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029025","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-03-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","17","就業形態別きまって支給する給与　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029026","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","18","就業形態別きまって支給する給与　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029027","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","19","就業形態別所定内給与　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029010","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","2","就業形態別常用雇用　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029056","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","2976","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","2","就業形態別常用雇用　季節調整済指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　季節調整済指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029028","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","20","就業形態別所定内給与　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029029","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","21","就業形態別所定内給与　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029030","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","22","就業形態別所定内給与　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029031","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","23","就業形態別所定内給与　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029032","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","24","就業形態別所定内給与　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029033","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","4556","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","25","実質賃金　指数及び増減率－現金給与総額（５人以上）（調査産業計，製造業）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　指数及び増減率－現金給与総額（５人以上）（調査産業計，製造業）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029034","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","4556","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","26","実質賃金　指数及び増減率－現金給与総額（３０人以上）（調査産業計，製造業）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　指数及び増減率－現金給与総額（３０人以上）（調査産業計，製造業）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029035","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","4556","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","27","実質賃金　指数及び増減率－きまって支給する給与（５人以上）（調査産業計，製造業）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　指数及び増減率－きまって支給する給与（５人以上）（調査産業計，製造業）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029036","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","4556","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","28","実質賃金　指数及び増減率－きまって支給する給与（３０人以上）（調査産業計，製造業）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　指数及び増減率－きまって支給する給与（３０人以上）（調査産業計，製造業）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029037","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","29","就業形態別総実労働時間　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029011","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","3","就業形態別常用雇用　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029057","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","3","就業形態別常用雇用　季節調整済指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　季節調整済指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029038","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","30","就業形態別総実労働時間　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029039","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","31","就業形態別総実労働時間　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029040","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","32","就業形態別総実労働時間　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029041","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","33","就業形態別総実労働時間　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029042","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","34","就業形態別総実労働時間　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029043","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","35","就業形態別所定内労働時間　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029044","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","36","就業形態別所定内労働時間　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029045","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","37","就業形態別所定内労働時間　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029046","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","38","就業形態別所定内労働時間　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029047","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","39","就業形態別所定内労働時間　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029012","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","4","就業形態別常用雇用　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029058","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","4","就業形態別常用雇用　季節調整済指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　季節調整済指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029048","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","40","就業形態別所定内労働時間　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029049","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","41","就業形態別所定外労働時間　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029050","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","就業形態別所定外労働時間　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029051","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","就業形態別所定外労働時間　指数及び増減率－一般労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－一般労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029052","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","就業形態別所定外労働時間　指数及び増減率－一般労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－一般労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029053","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","就業形態別所定外労働時間　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029054","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","就業形態別所定外労働時間　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029013","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","就業形態別常用雇用　指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029059","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","就業形態別常用雇用　季節調整済指数及び増減率－パートタイム労働者（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　季節調整済指数及び増減率－パートタイム労働者（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029014","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-03-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","6","就業形態別常用雇用　指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029060","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","6","就業形態別常用雇用　季節調整済指数及び増減率－パートタイム労働者（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　季節調整済指数及び増減率－パートタイム労働者（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029015","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","7","就業形態別現金給与総額　指数及び増減率－就業形態計（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別現金給与総額　指数及び増減率－就業形態計（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029061","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-04-01","0","該当なし","1216","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","7","現金給与総額　季節調整済指数及び増減率（５人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","現金給与総額　季節調整済指数及び増減率（５人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
"0003029016","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年1月抽出替え以前）","-","0","2011-03-01","0","該当なし","34170","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","8","就業形態別現金給与総額　指数及び増減率－就業形態計（３０人以上）","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別現金給与総額　指数及び増減率－就業形態計（３０人以上）","","","長期時系列表（旧産業分類　2009年1月抽出替え以前）","","",""
