"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003222937","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","9177","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01601","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222937","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","9177","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01601","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222937","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","9177","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01601","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222953","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","2394","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01602","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222953","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","2394","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01602","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222953","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","2394","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01602","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222954","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","14766","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01603","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","副業の有無，本業の従業上の地位・雇用形態，本業の産業，副業の産業，男女別人口（有業者）－県内経済圏","","人口・就業に関する統計表"
"0003222938","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","3852","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01604","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","本業の従業上の地位・雇用形態，男女別人口，副業者比率（有業者）－県内経済圏","","人口・就業に関する統計表"
"0003222955","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","6783","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01701","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222955","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","6783","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01701","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222955","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","6783","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01701","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の所得別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222956","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","5586","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01702","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222956","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","5586","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01702","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222956","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","5586","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01702","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222939","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","10914","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01703","男女，本業の所得別人口（副業がある者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の所得別人口（副業がある者）－県内経済圏","","人口・就業に関する統計表"
"0003222957","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","8988","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01704","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，本業の年間就業日数・就業の規則性・週間就業時間別人口（副業がある者）－県内経済圏","","人口・就業に関する統計表"
"0003222958","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","14364","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01801","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222958","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","14364","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01801","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222958","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","14364","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01801","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222960","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","9576","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01802","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222960","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","9576","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01802","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222960","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","9576","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01802","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222959","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","23112","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01803","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約期間の定めの有無，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く））－県内経済圏","","人口・就業に関する統計表"
"0003222980","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","15408","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01804","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，雇用契約の更新回数，従業上の地位・雇用形態別人口（雇用者（会社などの役員を除く）（雇用契約期間の定めがある））－県内経済圏","","人口・就業に関する統計表"
"0003222961","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","293265","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01901","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222961","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","293265","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01901","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222961","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","293265","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01901","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222981","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","471870","2023-07-22","","00200532","就業構造基本調査","00200","総務省","01902","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，年齢，現職の雇用形態についている理由，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－県内経済圏","","人口・就業に関する統計表"
"0003222982","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","1173060","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02001","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222982","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","1173060","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02001","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222982","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","1173060","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02001","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222962","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","1887480","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02002","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，配偶関係，所得（主な仕事からの年間収入・収益），年齢，就業調整の有無，現職の従業上の地位・雇用形態別人口（非正規の職員・従業員）－県内経済圏","","人口・就業に関する統計表"
"0003222983","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","61446","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02101","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222983","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","61446","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02101","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222983","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","61446","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02101","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222984","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","11172","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02102","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222984","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","市区町村","11172","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02102","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222984","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","都道府県","11172","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02102","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
"0003222963","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","98868","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02103","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢，継続就業期間別人口（有業者）－県内経済圏","","人口・就業に関する統計表"
"0003222985","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","該当なし","17976","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02104","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－県内経済圏","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，従業上の地位・雇用形態，年齢別人口，平均継続就業期間（有業者）－県内経済圏","","人口・就業に関する統計表"
"0003222986","平成29年就業構造基本調査 主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏） 人口・就業に関する統計表","-","201710","2018-07-13","0","全国","67032","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02201","男女，世帯の家族類型，年齢，就業希望の有無・求職活動の有無別人口（無業者）－全国，都道府県，県庁所在都市，人口30万以上の市","03","労働・賃金","01","労働力","平成29年就業構造基本調査","主要地域編（全国，都道府県，県庁所在都市，人口30万以上の市，県内経済圏）","男女，世帯の家族類型，年齢，就業希望の有無・求職活動の有無別人口（無業者）－全国，都道府県，県庁所在都市，人口30万以上の市","","人口・就業に関する統計表"
