"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0001886292","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","392","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類が船びき網","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類が船びき網"
"0001886293","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","280","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類が小型定置網","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類が小型定置網"
"0001886294","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","504","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類が沿岸いか釣","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類が沿岸いか釣"
"0001886295","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","392","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類がひき縄釣","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類がひき縄釣"
"0001886296","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","504","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類が採貝・採藻","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類が採貝・採藻"
"0001886297","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","504","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類がほたてがい養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類がほたてがい養殖"
"0001886298","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","336","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類がかき類養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類がかき類養殖"
"0001886299","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","392","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数 出漁日数１位の漁業種類がのり類養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","","出漁日数１位の漁業種類がのり類養殖"
"0001886300","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","336","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類が小型底びき網","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類が小型底びき網"
"0001886301","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","448","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類が船びき網","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類が船びき網"
"0001886302","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","280","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類が小型定置網","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類が小型定置網"
"0001886303","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","392","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類が沿岸いか釣","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類が沿岸いか釣"
"0001886304","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","448","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類がひき縄釣","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類がひき縄釣"
"0001886305","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","504","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類が採貝・採藻","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類が採貝・採藻"
"0001886306","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","504","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類がほたてがい養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類がほたてがい養殖"
"0001886307","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","280","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類がかき類養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類がかき類養殖"
"0001886308","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","392","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","4","令和元年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数 販売金額１位の漁業種類がのり類養殖","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","令和元年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","","販売金額１位の漁業種類がのり類養殖"
"0001886245","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","63","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","5","累年統計表 男女別・年齢区分別世帯員数（個人経営体出身）（全国）（平成25年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","累年統計表","男女別・年齢区分別世帯員数（個人経営体出身）（全国）（平成25年～）","","","",""
"0001886246","漁業構造動態調査 確報 令和元年漁業構造動態調査報告書","年次","201901-201912","2021-12-24","0","該当なし","420","2022-02-08","","00500213","漁業構造動態調査","00500","農林水産省","6","累年統計表 漁業経営体数・漁業就業者数・世帯員数（全国）（昭和36年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和元年漁業構造動態調査報告書","累年統計表","漁業経営体数・漁業就業者数・世帯員数（全国）（昭和36年～）","","","",""
"0001995341","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","21","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","1","累年統計表 漁業経営体数（全国）（平成25年及び27年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","漁業経営体数（全国）（平成25年及び27年～）","","","",""
"0001995347","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","190","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","1","令和２年統計表 漁業経営体 全国・大海区別統計 経営組織別経営体数、経営体階層別、漁業層別経営体数、自家漁業の専兼業別経営体数（個人経営体）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁業経営体","全国・大海区別統計","経営組織別経営体数、経営体階層別、漁業層別経営体数、自家漁業の専兼業別経営体数（個人経営体）","",""
"0001995350","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","4648","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","1","令和２年統計表 漁業経営体 漁業種類の組合せ統計（販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別経営体数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁業経営体","漁業種類の組合せ統計（販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別経営体数）","","",""
"0002013244","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","732","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","1","令和２年統計表 漁業経営体 経営体階層別統計 経営組織別、販売金額１位の主な漁業種類別、営んだ主な漁業種類別、漁船使用の有無別、動力漁船保有隻数別、海面養殖施設総面積規模別、漁獲物・収獲物の販売金額規模別、経営方針の決定参画者（経営主を除く）の有無別経営体数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁業経営体 経営体階層別統計 経営組織別、販売金額１位の主な漁業種類別、営んだ主な漁業種類別、漁船使用の有無別、動力漁船保有隻数別、海面養殖施設総面積規模別、漁獲物・収獲物の販売金額規模別、経営方針の決定参画者（経営主を除く）の有無別経営体数","","","",""
"0001995342","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","294","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","累年統計表 男女別・年齢階層別漁業就業者数（全国）（平成25年及び27年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","男女別・年齢階層別漁業就業者数（全国）（平成25年及び27年～）","","","",""
"0001995351","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","420","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 全国・大海区別統計（男女別・年齢階層別漁業就業者数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","全国・大海区別統計（男女別・年齢階層別漁業就業者数）","","",""
"0001995352","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","504","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 経営体階層別統計（男女別・年齢階層別漁業就業者数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","経営体階層別統計（男女別・年齢階層別漁業就業者数）","","",""
"0001995353","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","72","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 男女別・年齢階層別統計 自営・漁業雇われ別漁業就業者数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","男女別・年齢階層別統計","自営・漁業雇われ別漁業就業者数","",""
"0001995354","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","288","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 男女別・年齢階層別統計 個人経営体 海上作業従事日数別、海上作業従事日数１位の主な漁業種類別漁業就業者数（自家漁業のみ）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","男女別・年齢階層別統計","個人経営体","","海上作業従事日数別、海上作業従事日数１位の主な漁業種類別漁業就業者数（自家漁業のみ）"
"0001995355","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","288","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 男女別・年齢階層別統計 団体経営体 海上作業従事日数別、海上作業従事日数１位の主な漁業種類別漁業就業者数（役職者のみ）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","男女別・年齢階層別統計","団体経営体","","海上作業従事日数別、海上作業従事日数１位の主な漁業種類別漁業就業者数（役職者のみ）"
"0001995356","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","4536","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 漁業種類の組合せ統計（個人経営体の自家漁業のみ及び団体経営体の役職者のみ） 海上作業従事日数１位の漁業種類別の海上作業従事日数２位・３位の漁業種類の組合せ別漁業就業者数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","漁業種類の組合せ統計（個人経営体の自家漁業のみ及び団体経営体の役職者のみ）","海上作業従事日数１位の漁業種類別の海上作業従事日数２位・３位の漁業種類の組合せ別漁業就業者数","",""
"0002009620","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","180","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 男女別・年齢階層別統計 個人経営体 自家漁業の専兼業別漁業就業者数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","男女別・年齢階層別統計","個人経営体","","自家漁業の専兼業別漁業就業者数"
"0002009640","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","252","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","2","令和２年統計表 労働力 男女別・年齢階層別統計 団体経営体 役職者数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","労働力","男女別・年齢階層別統計","団体経営体","","役職者数"
"0001995343","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","28","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","3","累年統計表 自営・漁業雇われ別漁業就業者数（全国）（平成25年及び27年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","自営・漁業雇われ別漁業就業者数（全国）（平成25年及び27年～）","","","",""
"0001995357","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","40","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","3","令和２年統計表 世帯員（個人経営体出身） 全国・大海区別統計（自家漁業専兼業別世帯員数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","世帯員（個人経営体出身）","全国・大海区別統計（自家漁業専兼業別世帯員数）","","",""
"0001995358","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","36","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","3","令和２年統計表 世帯員（個人経営体出身） 自家漁業専兼業別統計（男女別・年齢区分別世帯員数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","世帯員（個人経営体出身）","自家漁業専兼業別統計（男女別・年齢区分別世帯員数）","","",""
"0001995344","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","70","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","4","累年統計表 全国・大海区別漁業就業者数（平成25年及び27年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","全国・大海区別漁業就業者数（平成25年及び27年～）","","","",""
"0001995359","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","80","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","4","令和２年統計表 漁船 全国・大海区別統計（漁船隻数・動力漁船トン数規模別漁船隻数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁船","全国・大海区別統計（漁船隻数・動力漁船トン数規模別漁船隻数）","","",""
"0001995360","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","135","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","4","令和２年統計表 漁船  動力漁船トン数規模別統計 出漁日数別、出漁日数１位の主な漁業種類別、販売金額１位の主な漁業種類別動力漁船隻数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁船  動力漁船トン数規模別統計 出漁日数別、出漁日数１位の主な漁業種類別、販売金額１位の主な漁業種類別動力漁船隻数","","","",""
"0001995361","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","3472","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","4","令和２年統計表 漁船 漁業種類の組み合わせ統計 出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁船","漁業種類の組み合わせ統計","出漁日数１位の漁業種類別の出漁日数２位・３位の漁業種類の組合せ別動力漁船隻数","",""
"0001995362","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","3528","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","4","令和２年統計表 漁船 漁業種類の組み合わせ統計 販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","令和２年統計表","漁船","漁業種類の組み合わせ統計","販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別動力漁船隻数","",""
"0001995345","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","63","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","5","累年統計表 男女別・年齢区分別世帯員数（個人経営体出身）（全国）（平成25年及び27年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","男女別・年齢区分別世帯員数（個人経営体出身）（全国）（平成25年及び27年～）","","","",""
"0001995346","漁業構造動態調査 確報 令和２年漁業構造動態調査報告書","年次","202001-202012","2023-01-31","0","該当なし","427","2023-03-07","","00500213","漁業構造動態調査","00500","農林水産省","6","累年統計表 漁業経営体数・漁業就業者数・世帯員数（全国）（昭和36年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和２年漁業構造動態調査報告書","累年統計表","漁業経営体数・漁業就業者数・世帯員数（全国）（昭和36年～）","","","",""
"0002064943","漁業構造動態調査 確報 令和３年漁業構造動態調査報告書","年次","202101-202112","2024-02-29","0","該当なし","27","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","1","累年統計表 漁業経営体数（全国）（平成25年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和３年漁業構造動態調査報告書","累年統計表","漁業経営体数（全国）（平成25年～）","","","",""
"0002064949","漁業構造動態調査 確報 令和３年漁業構造動態調査報告書","年次","202101-202112","2024-02-29","0","該当なし","190","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","1","令和３年統計表 漁業経営体 全国・大海区別統計 経営組織別経営体数、経営体階層別、漁業層別経営体数、自家漁業の専兼業別経営体数（個人経営体）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和３年漁業構造動態調査報告書","令和３年統計表","漁業経営体","全国・大海区別統計","経営組織別経営体数、経営体階層別、漁業層別経営体数、自家漁業の専兼業別経営体数（個人経営体）","",""
"0002064950","漁業構造動態調査 確報 令和３年漁業構造動態調査報告書","年次","202101-202112","2024-02-29","0","該当なし","732","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","1","令和３年統計表 漁業経営体 経営体階層別統計 経営組織別、販売金額１位の主な漁業種類別、営んだ主な漁業種類別、漁船使用の有無別、動力漁船保有隻数別、海面養殖施設総面積規模別、漁獲物・収獲物の販売金額規模別、経営方針の決定参画者（経営主を除く）の有無別経営体数","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和３年漁業構造動態調査報告書","令和３年統計表","漁業経営体 経営体階層別統計 経営組織別、販売金額１位の主な漁業種類別、営んだ主な漁業種類別、漁船使用の有無別、動力漁船保有隻数別、海面養殖施設総面積規模別、漁獲物・収獲物の販売金額規模別、経営方針の決定参画者（経営主を除く）の有無別経営体数","","","",""
"0002064951","漁業構造動態調査 確報 令和３年漁業構造動態調査報告書","年次","202101-202112","2024-02-29","0","該当なし","4480","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","1","令和３年統計表 漁業経営体 漁業種類の組合せ統計（販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別経営体数）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和３年漁業構造動態調査報告書","令和３年統計表","漁業経営体","漁業種類の組合せ統計（販売金額１位の漁業種類別の販売金額２位・３位の漁業種類の組合せ別経営体数）","","",""
"0002064944","漁業構造動態調査 確報 令和３年漁業構造動態調査報告書","年次","202101-202112","2024-02-29","0","該当なし","378","2024-03-28","","00500213","漁業構造動態調査","00500","農林水産省","2","累年統計表 男女別・年齢階層別漁業就業者数（全国）（平成25年～）","04","農林水産業","04","水産業","漁業構造動態調査","確報","令和３年漁業構造動態調査報告書","累年統計表","男女別・年齢階層別漁業就業者数（全国）（平成25年～）","","","",""
