"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003422226","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 15 新潟県","-","201901-201912","2020-12-25","0","都道府県","1471680","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01015","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","15 新潟県"
"0003422226","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 15 新潟県","-","201901-201912","2020-12-25","0","市区町村","1471680","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01015","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","15 新潟県"
"0003422239","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 16 富山県","-","201901-201912","2020-12-25","0","都道府県","551880","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01016","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","16 富山県"
"0003422239","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 16 富山県","-","201901-201912","2020-12-25","0","市区町村","551880","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01016","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","16 富山県"
"0003422227","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 17 石川県","-","201901-201912","2020-12-25","0","都道府県","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01017","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","17 石川県"
"0003422227","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 17 石川県","-","201901-201912","2020-12-25","0","市区町村","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01017","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","17 石川県"
"0003422228","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 18 福井県","-","201901-201912","2020-12-25","0","都道府県","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01018","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","18 福井県"
"0003422228","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 18 福井県","-","201901-201912","2020-12-25","0","市区町村","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01018","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","18 福井県"
"0003422240","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 19 山梨県","-","201901-201912","2020-12-25","0","都道府県","1011780","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01019","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","19 山梨県"
"0003422240","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 19 山梨県","-","201901-201912","2020-12-25","0","市区町村","1011780","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01019","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","19 山梨県"
"0003422229","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 20 長野県","-","201901-201912","2020-12-25","0","都道府県","2820720","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01020","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","20 長野県"
"0003422229","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 20 長野県","-","201901-201912","2020-12-25","0","市区町村","2820720","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01020","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","20 長野県"
"0003422230","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 21 岐阜県","-","201901-201912","2020-12-25","0","都道府県","1594320","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01021","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","21 岐阜県"
"0003422230","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 21 岐阜県","-","201901-201912","2020-12-25","0","市区町村","1594320","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01021","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","21 岐阜県"
"0003422241","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 22 静岡県","-","201901-201912","2020-12-25","0","都道府県","1563660","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01022","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","22 静岡県"
"0003422241","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 22 静岡県","-","201901-201912","2020-12-25","0","市区町村","1563660","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01022","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","22 静岡県"
"0003422231","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 23 愛知県","-","201901-201912","2020-12-25","0","都道府県","2391480","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01023","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","23 愛知県"
"0003422231","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 23 愛知県","-","201901-201912","2020-12-25","0","市区町村","2391480","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01023","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","23 愛知県"
"0003422232","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 24 三重県","-","201901-201912","2020-12-25","0","都道府県","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01024","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","24 三重県"
"0003422232","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 24 三重県","-","201901-201912","2020-12-25","0","市区町村","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01024","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","24 三重県"
"0003422242","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 25 滋賀県","-","201901-201912","2020-12-25","0","都道府県","705180","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01025","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","25 滋賀県"
"0003422242","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 25 滋賀県","-","201901-201912","2020-12-25","0","市区町村","705180","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01025","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","25 滋賀県"
"0003422253","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 26 京都府","-","201901-201912","2020-12-25","0","都道府県","1349040","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01026","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","26 京都府"
"0003422253","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 26 京都府","-","201901-201912","2020-12-25","0","市区町村","1349040","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01026","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","26 京都府"
"0003422254","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 27 大阪府","-","201901-201912","2020-12-25","0","都道府県","2452800","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01027","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","27 大阪府"
"0003422254","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 27 大阪府","-","201901-201912","2020-12-25","0","市区町村","2452800","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01027","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","27 大阪府"
"0003422243","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 28 兵庫県","-","201901-201912","2020-12-25","0","都道府県","1808940","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01028","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","28 兵庫県"
"0003422243","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 28 兵庫県","-","201901-201912","2020-12-25","0","市区町村","1808940","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01028","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","28 兵庫県"
"0003422255","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 29 奈良県","-","201901-201912","2020-12-25","0","都道府県","1441020","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01029","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","29 奈良県"
"0003422255","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 29 奈良県","-","201901-201912","2020-12-25","0","市区町村","1441020","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01029","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","29 奈良県"
"0003422256","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 30 和歌山県","-","201901-201912","2020-12-25","0","都道府県","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01030","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","30 和歌山県"
"0003422256","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 30 和歌山県","-","201901-201912","2020-12-25","0","市区町村","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01030","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","30 和歌山県"
"0003422244","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 31 鳥取県","-","201901-201912","2020-12-25","0","都道府県","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01031","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","31 鳥取県"
"0003422244","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 31 鳥取県","-","201901-201912","2020-12-25","0","市区町村","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01031","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","31 鳥取県"
"0003422257","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 32 島根県","-","201901-201912","2020-12-25","0","都道府県","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01032","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","32 島根県"
"0003422257","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 32 島根県","-","201901-201912","2020-12-25","0","市区町村","766500","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01032","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","32 島根県"
"0003422258","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 33 岡山県","-","201901-201912","2020-12-25","0","都道府県","1287720","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01033","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","33 岡山県"
"0003422258","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 33 岡山県","-","201901-201912","2020-12-25","0","市区町村","1287720","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01033","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","33 岡山県"
"0003422245","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 34 広島県","-","201901-201912","2020-12-25","0","都道府県","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01034","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","34 広島県"
"0003422245","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 34 広島県","-","201901-201912","2020-12-25","0","市区町村","1134420","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01034","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","34 広島県"
"0003422259","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 35 山口県","-","201901-201912","2020-12-25","0","都道府県","735840","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01035","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","35 山口県"
"0003422259","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 35 山口県","-","201901-201912","2020-12-25","0","市区町村","735840","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01035","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","35 山口県"
"0003422260","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 36 徳島県","-","201901-201912","2020-12-25","0","都道府県","1011780","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01036","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","36 徳島県"
"0003422260","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 36 徳島県","-","201901-201912","2020-12-25","0","市区町村","1011780","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01036","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","36 徳島県"
"0003422246","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 37 香川県","-","201901-201912","2020-12-25","0","都道府県","705180","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01037","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","37 香川県"
"0003422246","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 37 香川県","-","201901-201912","2020-12-25","0","市区町村","705180","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01037","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","37 香川県"
"0003422261","令和元年経済センサス‐基礎調査 甲調査（民営事業所） 新規把握事業所に関する集計 都道府県別結果 38 愛媛県","-","201901-201912","2020-12-25","0","都道府県","858480","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","01038","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","07","企業・家計・経済","01","企業活動","令和元年経済センサス‐基礎調査","甲調査（民営事業所）","産業（小分類）、経営組織（４区分）別事業所数及び男女別従業者数‐都道府県、市区町村","","新規把握事業所に関する集計","","都道府県別結果","38 愛媛県"
