"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_CATEGORY","TITLE"
"0003273607","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","15275","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-62","補導援護・応急の救護及び更生緊急保護 観察所別　委託による補導援護・応急の救護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　委託による補導援護・応急の救護の実施人員","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第40条第3項（法第53条第2項及び売春防止法第26条第2項の規定により準用する場合を含む。）の救護及び<br>　観察法第6条第3項の援護の措置を実施したものについて計上したものである。<br>　2008年から2016年の統計表については、更生保護法第61条第2項（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の<br>　規定により委託して行う宿泊供与を伴う補導援護及び更正保護法第62条第3項（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の<br>　規定による宿泊供与を伴う応急の救護の各措置を実施したものについての調査である。<br>　２　「更生保護施設以外への委託」の「新たに開始」及び「終了人員」のうち、「うち種別異動」については、2016年6月から集計対象としているため、2016年の数値は2016年6月から同年12月までの集計結果である。","補導援護・応急の救護及び更生緊急保護",""
"0003273608","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","13845","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-63","補導援護・応急の救護及び更生緊急保護 観察所別　委託による更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　委託による更生緊急保護の実施人員","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2016年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。<br>　３　「更生保護施設以外への委託」の「新たに開始」及び「終了人員」のうち、「うち種別異動」については、2016年6月から集計対象としているため、2016年の数値は2016年6月から同年12月までの集計結果である。","補導援護・応急の救護及び更生緊急保護",""
"0003274170","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","5880","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-64","補導援護・応急の救護及び更生緊急保護 宿泊供与の委託終了者の終了事由別　入所回数","14","司法・安全・環境","01","司法","保護統計","保護観察所","宿泊供与の委託終了者の終了事由別　入所回数","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2015年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。<br>　3　「更生保護施設等」とは更生保護施設及び更生保護施設以外の委託先のことである。","補導援護・応急の救護及び更生緊急保護",""
"0003274222","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","12740","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-65","補導援護・応急の救護及び更生緊急保護 宿泊供与の委託終了者の終了事由別　入所事由","14","司法・安全・環境","01","司法","保護統計","保護観察所","宿泊供与の委託終了者の終了事由別　入所事由","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2015年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。<br>　3　「更生保護施設等」とは更生保護施設及び更生保護施設以外の委託先のことである。","補導援護・応急の救護及び更生緊急保護",""
"0003274174","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","19658","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-66","補導援護・応急の救護及び更生緊急保護 宿泊供与の委託終了者の終了事由別　終了時職業","14","司法・安全・環境","01","司法","保護統計","保護観察所","宿泊供与の委託終了者の終了事由別　終了時職業","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2015年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。","補導援護・応急の救護及び更生緊急保護",""
"0003274176","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","7840","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-67","補導援護・応急の救護及び更生緊急保護 宿泊供与の委託終了者の終了事由別　宿泊保護日数","14","司法・安全・環境","01","司法","保護統計","保護観察所","宿泊供与の委託終了者の終了事由別　宿泊保護日数","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2015年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。","補導援護・応急の救護及び更生緊急保護",""
"0003274178","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","10832","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-68","補導援護・応急の救護及び更生緊急保護 宿泊供与の委託終了者の年齢別　宿泊保護日数","14","司法・安全・環境","01","司法","保護統計","保護観察所","宿泊供与の委託終了者の年齢別　宿泊保護日数","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについて計上したものである。<br>　２　2008年から2015年の統計表については、更生保護法第85条第１項の宿泊供与を伴う更生緊急保護の措置を実施したものについての調査である。","補導援護・応急の救護及び更生緊急保護",""
"0003273619","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","全国","11059","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-69","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　生活環境調査事件の開始及び終結（医療観察法第３３条第１項の申立て）","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調査事件の開始及び終結（医療観察法第３３条第１項の申立て）","（注）１　保護観察所の生活環境調査は、医療観察法第33条第1項の申立てに係る処遇事件のうち、裁判所から調査の依頼を受けた事件について行われる。<br>　また、申立てから調査事件開始まで期間が経過することから、開始件数と当該年の申立て件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、地方裁判所の決定又は申立ての取下げがあったことを認知したときに行われるため、<br>　終結件数と当該年の決定（取下げ）件数は、必ずしも一致しない。また、抗告がなされても調査は継続しない。<br>　３　一つの決定に複数の主文がある場合は、本表において、より左側に掲げる終結事由にのみ計上している。<br>　４　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273619","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","都道府県","11059","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-69","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　生活環境調査事件の開始及び終結（医療観察法第３３条第１項の申立て）","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調査事件の開始及び終結（医療観察法第３３条第１項の申立て）","（注）１　保護観察所の生活環境調査は、医療観察法第33条第1項の申立てに係る処遇事件のうち、裁判所から調査の依頼を受けた事件について行われる。<br>　また、申立てから調査事件開始まで期間が経過することから、開始件数と当該年の申立て件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、地方裁判所の決定又は申立ての取下げがあったことを認知したときに行われるため、<br>　終結件数と当該年の決定（取下げ）件数は、必ずしも一致しない。また、抗告がなされても調査は継続しない。<br>　３　一つの決定に複数の主文がある場合は、本表において、より左側に掲げる終結事由にのみ計上している。<br>　４　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273620","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","全国","11060","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-70","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　生活環境調査事件の開始及び終結（医療観察法第４９条又は第５０条の申立て）","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調査事件の開始及び終結（医療観察法第４９条又は第５０条の申立て）","（注）１　2005年は、７月１５日から１２月３１日までの間の数値である。<br>　２　保護観察所の生活環境調査は、医療観察法第49条又は第50条の申立てに係る処遇事件のうち、裁判所から調査の依頼を受けた事件について行われる。<br>　また、申立てから調査事件開始まで期間が経過することから、開始件数と当該年の申立て件数は、必ずしも一致しない。<br>　３　保護観察所における終結手続は、地方裁判所の決定又は申立ての取下げがあったことを認知したときに行われるため、終結件数と当該年の決定（取下げ）件数は、必ずしも一致しない。また、抗告がなされても調査は継続しない。<br>　４　上記のほか、（１）医療観察法第54条又は55条の申立てに係る生活環境調査と（２）医療観察法第59条の申立てに係る生活環境調査については、下記の通り。<br>　2007年：（２）受理1件(広島)<br>　2008年：（２）受理2件（福島、さいたま）、再入院決定による終結1件（広島）、棄却決定による終結1件（さいたま）<br>　2009年：（１）受理1件（富山）（２）受理１件（横浜）、再入院決定による終結2件（福島、横浜）<br>　2010年：（１）開始5件（さいたま、東京本庁、新潟、京都、福岡北九州部）（２）開始9件（札幌、福島、水戸、さいたま、東京立川支部、福井、大阪堺支部、神戸、那覇）、再入院決定による終結4件（札幌、福井、大阪堺支部、那覇）<br>　2011年：（１）開始1件（名古屋）（２）開始5件（東京本庁、東京立川支部、広島、高知、熊本）、再入院決定による終結7件（さいたま、東京本庁、東京立川支部、神戸、広島、高知、熊本）<br>　2012年：（１）開始1件（仙台、福島及び大阪（本庁））（２）開始5件（釧路、盛岡、仙台、水戸、横浜）、再入院決定による終結3件（釧路、盛岡、横浜）<br>　2013年：（１）開始１件（札幌）（２）開始2件（東京（本庁）、岡山）、再入院決定による終結1件（東京（本庁））<br>　2014年：（１）開始1件（前橋）（２）開始2件（新潟、山口）、再入院決定による終結2件（新潟、山口）、棄却及び通院期間延長決定による終結1件（岡山）<br>　2015年：（１）開始2件（仙台、福井）（２）開始2件（福島、甲府）、再入院決定による終結2件（福島、甲府）<br>　2016年：（１）開始2件（仙台、大阪）（２）開始3件（東京、横浜、甲府）、再入院決定による終結3件（東京、横浜、甲府）<br>　2017年：（１）開始４件（富山、岐阜、津２件）（２）開始５件（福島、さいたま２件、東京立川支部、熊本）、再入院決定による終結４件（さいたま２件、東京立川支部、熊本）<br>　2018年：（１）開始５件（旭川、宇都宮、津３件）（２）開始３件（札幌、新潟、金沢）、再入院決定による終結１件（金沢）<br>　2019年：（２）開始４件（さいたま、東京、新潟、京都）、再入院決定による終結３件（さいたま、東京、新潟）、棄却決定による終結１件（京都）<br>　2020年：（２）開始４件（水戸、さいたま、横浜、大分）、再入院決定による終結４件（水戸、さいたま、横浜、大分）<br>　2021年：（２）開始４件（新潟、金沢、岡山、広島）、再入院決定による終結２件（新潟、岡山）<br>　2022年：（２）開始４件（津、高松、北九州支部）、再入院決定による終結6件（金沢、津、広島、高松、福岡）","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273620","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","都道府県","11060","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-70","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　生活環境調査事件の開始及び終結（医療観察法第４９条又は第５０条の申立て）","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調査事件の開始及び終結（医療観察法第４９条又は第５０条の申立て）","（注）１　2005年は、７月１５日から１２月３１日までの間の数値である。<br>　２　保護観察所の生活環境調査は、医療観察法第49条又は第50条の申立てに係る処遇事件のうち、裁判所から調査の依頼を受けた事件について行われる。<br>　また、申立てから調査事件開始まで期間が経過することから、開始件数と当該年の申立て件数は、必ずしも一致しない。<br>　３　保護観察所における終結手続は、地方裁判所の決定又は申立ての取下げがあったことを認知したときに行われるため、終結件数と当該年の決定（取下げ）件数は、必ずしも一致しない。また、抗告がなされても調査は継続しない。<br>　４　上記のほか、（１）医療観察法第54条又は55条の申立てに係る生活環境調査と（２）医療観察法第59条の申立てに係る生活環境調査については、下記の通り。<br>　2007年：（２）受理1件(広島)<br>　2008年：（２）受理2件（福島、さいたま）、再入院決定による終結1件（広島）、棄却決定による終結1件（さいたま）<br>　2009年：（１）受理1件（富山）（２）受理１件（横浜）、再入院決定による終結2件（福島、横浜）<br>　2010年：（１）開始5件（さいたま、東京本庁、新潟、京都、福岡北九州部）（２）開始9件（札幌、福島、水戸、さいたま、東京立川支部、福井、大阪堺支部、神戸、那覇）、再入院決定による終結4件（札幌、福井、大阪堺支部、那覇）<br>　2011年：（１）開始1件（名古屋）（２）開始5件（東京本庁、東京立川支部、広島、高知、熊本）、再入院決定による終結7件（さいたま、東京本庁、東京立川支部、神戸、広島、高知、熊本）<br>　2012年：（１）開始1件（仙台、福島及び大阪（本庁））（２）開始5件（釧路、盛岡、仙台、水戸、横浜）、再入院決定による終結3件（釧路、盛岡、横浜）<br>　2013年：（１）開始１件（札幌）（２）開始2件（東京（本庁）、岡山）、再入院決定による終結1件（東京（本庁））<br>　2014年：（１）開始1件（前橋）（２）開始2件（新潟、山口）、再入院決定による終結2件（新潟、山口）、棄却及び通院期間延長決定による終結1件（岡山）<br>　2015年：（１）開始2件（仙台、福井）（２）開始2件（福島、甲府）、再入院決定による終結2件（福島、甲府）<br>　2016年：（１）開始2件（仙台、大阪）（２）開始3件（東京、横浜、甲府）、再入院決定による終結3件（東京、横浜、甲府）<br>　2017年：（１）開始４件（富山、岐阜、津２件）（２）開始５件（福島、さいたま２件、東京立川支部、熊本）、再入院決定による終結４件（さいたま２件、東京立川支部、熊本）<br>　2018年：（１）開始５件（旭川、宇都宮、津３件）（２）開始３件（札幌、新潟、金沢）、再入院決定による終結１件（金沢）<br>　2019年：（２）開始４件（さいたま、東京、新潟、京都）、再入院決定による終結３件（さいたま、東京、新潟）、棄却決定による終結１件（京都）<br>　2020年：（２）開始４件（水戸、さいたま、横浜、大分）、再入院決定による終結４件（水戸、さいたま、横浜、大分）<br>　2021年：（２）開始４件（新潟、金沢、岡山、広島）、再入院決定による終結２件（新潟、岡山）<br>　2022年：（２）開始４件（津、高松、北九州支部）、再入院決定による終結6件（金沢、津、広島、高松、福岡）","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273621","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","全国","12166","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-71","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　居住地における生活環境調整事件の開始及び終結","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　居住地における生活環境調整事件の開始及び終結","（注）１　保護観察所における開始手続は、指定入院医療機関選定後に行われるため、開始件数と当該年の入院決定件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、決定があったことを認知したときに行われるため、終結件数と当該年の決定件数は、必ずしも一致しない。<br>　３　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273621","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","都道府県","12166","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-71","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　居住地における生活環境調整事件の開始及び終結","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　居住地における生活環境調整事件の開始及び終結","（注）１　保護観察所における開始手続は、指定入院医療機関選定後に行われるため、開始件数と当該年の入院決定件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、決定があったことを認知したときに行われるため、終結件数と当該年の決定件数は、必ずしも一致しない。<br>　３　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273622","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","全国","14247","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-72","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　精神保健観察事件の開始及び終結","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　精神保健観察事件の開始及び終結","（注）１　保護観察所における開始手続は、裁判所から決定があった旨の通知を受けたときに行われるため、開始件数と当該年の決定件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、決定があったことを認知したときに行われるため、終結件数と当該年の決定件数は、必ずしも一致しない。<br>　３　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003273622","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","都道府県","14247","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-72","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　精神保健観察事件の開始及び終結","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　精神保健観察事件の開始及び終結","（注）１　保護観察所における開始手続は、裁判所から決定があった旨の通知を受けたときに行われるため、開始件数と当該年の決定件数は、必ずしも一致しない。<br>　２　保護観察所における終結手続は、決定があったことを認知したときに行われるため、終結件数と当該年の決定件数は、必ずしも一致しない。<br>　３　2005年の人員は、7月15日から12月31日までの間の数値である。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003323521","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","全国","2080","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-03","保護観察 観察所別　保護観察事件の受理及び終結人員(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　保護観察事件の受理及び終結人員(2006年～2007年)","（注）１　5号観察対象者を含めて計上している。<br>　２　交通短期保護観察対象者を含めて計上している。","保護観察",""
"0003323521","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","都道府県","2080","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-03","保護観察 観察所別　保護観察事件の受理及び終結人員(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　保護観察事件の受理及び終結人員(2006年～2007年)","（注）１　5号観察対象者を含めて計上している。<br>　２　交通短期保護観察対象者を含めて計上している。","保護観察",""
"0003323585","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","全国","1430","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-06","保護観察 観察所別　３号観察事件の受理及び終結人員　(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　３号観察事件の受理及び終結人員　(2006年～2007年)","（注）2010年の3号観察の開始人員には，仮釈放取消決定の効力の停止によって保護観察を開始した事案が1件含まれている。","保護観察",""
"0003323585","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","都道府県","1430","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-06","保護観察 観察所別　３号観察事件の受理及び終結人員　(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　３号観察事件の受理及び終結人員　(2006年～2007年)","（注）2010年の3号観察の開始人員には，仮釈放取消決定の効力の停止によって保護観察を開始した事案が1件含まれている。","保護観察",""
"0003274143","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","該当なし","1430","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-51","生活環境調整 観察所別　環境調整事件の受理及び処理人員（総数）　(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　環境調整事件の受理及び処理人員（総数）　(2006年～2007年)","","生活環境調整",""
"0003274146","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","該当なし","780","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-52","生活環境調整 観察所別　環境調整事件の受理及び処理人員（受刑者）　(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　環境調整事件の受理及び処理人員（受刑者）　(2006年～2007年)","","生活環境調整",""
"0003274150","保護統計 保護観察所","年次","200701-200712","2019-03-29","0","該当なし","1576","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-53","生活環境調整 観察所別　環境調整事件の受理及び処理人員（少年院・婦人補導院在院者）　(2006年～2007年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　環境調整事件の受理及び処理人員（少年院・婦人補導院在院者）　(2006年～2007年)","（注）婦人補導院在院者の人員は，内数で計上している。","生活環境調整",""
"0003273624","保護統計 保護観察所","年次","201601-201612","2019-03-29","0","該当なし","286","2024-09-04","","00250007","保護統計調査","00250","法務省","19-00-69","生活環境調査事件，生活環境調整事件及び精神保健観察事件 観察所別　入院地における生活環境調査事件の受理及び終結人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　入院地における生活環境調査事件の受理及び終結人員","（注）１　2005年の人員は，7月15日から12月31日までの間の数値である。<br>　２　保護観察所における受理手続は，指定入院医療機関選定後に行われるため，受理件数と当該年の入院決定件数は，必ずしも一致しない。<br>　３　保護観察所における終結手続は，決定があったことを認知したときに行われるため，終結件数と当該年の決定件数は，必ずしも一致しない。","生活環境調査事件，生活環境調整事件及び精神保健観察事件",""
"0003322422","保護統計 保護観察所","月次","200805","2019-03-29","0","全国","23188","2024-09-04","","00250007","保護統計調査","00250","法務省","20-05-4","保護観察 保護観察所別　月末現在保護観察中の人員　(2007年1月～2008年5月)","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　月末現在保護観察中の人員　(2007年1月～2008年5月)","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　８　「法42条の2の停止」の欄は，犯罪者予防更生法第42条の2第1項の規定により保護観察を停止されている人員である。","保護観察",""
"0003322422","保護統計 保護観察所","月次","200805","2019-03-29","0","都道府県","23188","2024-09-04","","00250007","保護統計調査","00250","法務省","20-05-4","保護観察 保護観察所別　月末現在保護観察中の人員　(2007年1月～2008年5月)","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　月末現在保護観察中の人員　(2007年1月～2008年5月)","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　８　「法42条の2の停止」の欄は，犯罪者予防更生法第42条の2第1項の規定により保護観察を停止されている人員である。","保護観察",""
"0003290051","保護統計 保護観察所","月次","200805","2019-03-29","0","全国","13702","2024-09-04","","00250007","保護統計調査","00250","法務省","20-05-5","生活環境調整 保護観察所別　環境調整事件の受理・終結人員及び施設種別受理人員　(2007年1月～2008年5月)","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　環境調整事件の受理・終結人員及び施設種別受理人員　(2007年1月～2008年5月)","（注）１　少年院在院者欄中の「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>　２　開始欄中の「移行」の欄は，少年院在院中に短期又は長期処遇から移行したものを示している。<br>","生活環境調整",""
"0003290051","保護統計 保護観察所","月次","200805","2019-03-29","0","都道府県","13702","2024-09-04","","00250007","保護統計調査","00250","法務省","20-05-5","生活環境調整 保護観察所別　環境調整事件の受理・終結人員及び施設種別受理人員　(2007年1月～2008年5月)","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　環境調整事件の受理・終結人員及び施設種別受理人員　(2007年1月～2008年5月)","（注）１　少年院在院者欄中の「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>　２　開始欄中の「移行」の欄は，少年院在院中に短期又は長期処遇から移行したものを示している。<br>","生活環境調整",""
"0004013281","保護統計 保護観察所","月次","202312","2024-08-26","0","該当なし","814","2024-09-04","","00250007","保護統計調査","00250","法務省","23-12-6","補導援護・救護及び更生緊急保護 更生緊急保護の申出並びに開始及び終了人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","更生緊急保護の申出並びに開始及び終了人員","（注）１　更生緊急保護の開始及び終了は令和５年１２月から集計しており、令和５年１２月分において「前月からの繰越し」欄には令和５年１２月前から継続して更生緊急保護を受けている者を計上している。（注）２　「申出人員」には、収容中に申し出た者を含まない。","補導援護・救護及び更生緊急保護",""
"0004013280","保護統計 保護観察所","月次","202312","2024-08-26","0","該当なし","889","2024-09-04","","00250007","保護統計調査","00250","法務省","23-12-7","補導援護・救護及び更生緊急保護 自庁による補導援護・救護及び更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","自庁による補導援護・救護及び更生緊急保護の実施人員","（注）「本月保護した人員」には、本月中に複数回の措置を実施した場合でも１人として計上している。","補導援護・救護及び更生緊急保護",""
"0003273449","保護統計 保護観察所","月次","201801","2024-08-26","0","全国","127320","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-1","保護観察 保護観察所別　保護観察の開始及び終了人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　保護観察の開始及び終了人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>","保護観察",""
