"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003107319","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","104","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","16歳","2010年～","",""
"0003107320","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","72","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","5歳","2010年～","",""
"0003107321","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","88","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 14歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","14歳","2010年～","",""
"0003107322","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","15歳","2010年～","",""
"0003107323","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","88","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 17歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","17歳","2010年～","",""
"0003107325","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","3100","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と体重の相関表（‰）","女","12歳","2010年～","",""
"0003107326","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","78","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","5歳","2010年～","",""
"0003107327","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","88","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","7歳","2010年～","",""
"0003107329","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","104","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","15歳","2010年～","",""
"0003107330","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","90","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","8歳","2010年～","",""
"0003107331","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","102","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","10歳","2010年～","",""
"0003107332","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","100","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","12歳","2010年～","",""
"0003107345","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","80","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","6歳","2010年～","",""
"0003107346","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","8歳","2010年～","",""
"0003107349","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","80","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","6歳","2010年～","",""
"0003107350","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","98","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 11歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","11歳","2010年～","",""
"0003107351","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","16歳","2010年～","",""
"0003107365","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","98","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","10歳","2010年～","",""
"0003107366","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","112","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","12歳","2010年～","",""
"0003107367","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","114","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 13歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","13歳","2010年～","",""
"0003107368","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","94","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 17歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","男","17歳","2010年～","",""
"0003107369","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","84","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","7歳","2010年～","",""
"0003107370","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","96","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 9歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","9歳","2010年～","",""
"0003107371","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","92","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 13歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別体重の平均値","女","13歳","2010年～","",""
"0003107333","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1276","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","7歳","2010年～","",""
"0003107334","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1674","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 14歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","14歳","2010年～","",""
"0003107335","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","792","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","5歳","2010年～","",""
"0003107336","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","104","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","15歳","2010年～","",""
"0003107337","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","84","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","7歳","2010年～","",""
"0003107338","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","90","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","8歳","2010年～","",""
"0003107339","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","98","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 11歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","11歳","2010年～","",""
"0003107340","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","15歳","2010年～","",""
"0003107341","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","16歳","2010年～","",""
"0003107352","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1472","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 9歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","9歳","2010年～","",""
"0003107353","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1568","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","10歳","2010年～","",""
"0003107354","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1653","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 13歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","13歳","2010年～","",""
"0003107355","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1000","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","6歳","2010年～","",""
"0003107356","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1260","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","8歳","2010年～","",""
"0003107357","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1440","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 9歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","9歳","2010年～","",""
"0003107358","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1568","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 11歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","11歳","2010年～","",""
"0003107359","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1600","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","12歳","2010年～","",""
"0003107360","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","78","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","5歳","2010年～","",""
"0003107361","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","80","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","6歳","2010年～","",""
"0003107362","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","94","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 17歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","17歳","2010年～","",""
"0003107363","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","72","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","5歳","2010年～","",""
"0003107364","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","88","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 14歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","14歳","2010年～","",""
"0003107372","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1080","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","6歳","2010年～","",""
"0003107373","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1118","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","8歳","2010年～","",""
"0003107374","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1904","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","12歳","2010年～","",""
"0003107375","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1716","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","16歳","2010年～","",""
"0003107376","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1176","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","7歳","2010年～","",""
"0003107377","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1632","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","10歳","2010年～","",""
"0003107378","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1276","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 14歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","14歳","2010年～","",""
"0003107379","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1144","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 17歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","17歳","2010年～","",""
"0003107380","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","86","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 8歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","8歳","2010年～","",""
"0003107381","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","112","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","12歳","2010年～","",""
"0003107382","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","108","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 14歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","14歳","2010年～","",""
"0003107383","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","80","2019-11-11","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 6歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","6歳","2010年～","",""
"0003107384","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","102","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","10歳","2010年～","",""
"0003107385","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","975","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 5歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","5歳","2010年～","",""
"0003107386","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1870","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 11歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","11歳","2010年～","",""
"0003107387","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1612","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","15歳","2010年～","",""
"0003107388","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1598","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 17歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","男","17歳","2010年～","",""
"0003107389","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1380","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 13歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","13歳","2010年～","",""
"0003107390","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1204","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 15歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","15歳","2010年～","",""
"0003107391","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","1161","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長と座高の相関表（‰）","女","16歳","2010年～","",""
"0003107392","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","88","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 7歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","7歳","2010年～","",""
"0003107393","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","92","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 9歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","9歳","2010年～","",""
"0003107394","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","98","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 10歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","10歳","2010年～","",""
"0003107395","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","110","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 11歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","11歳","2010年～","",""
"0003107396","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","114","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 13歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","13歳","2010年～","",""
"0003107397","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","104","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 16歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","男","16歳","2010年～","",""
"0003107398","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","96","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 9歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","9歳","2010年～","",""
"0003107399","学校保健統計調査 平成２６年度 閲覧公表","年度次","201404-201503","2015-03-27","0","該当なし","100","2015-06-25","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 12歳 2010年～","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２６年度","閲覧公表","身長別　座高の平均値・標準偏差","女","12歳","2010年～","",""
