"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_EXPLANATION"
"0003348933","社会教育調査 平成２７年度 統計表 体育施設調査（社会体育施設）","-","201504-201603","2019-11-20","0","全国","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","210","平成２６年度間 社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（社会体育施設）","社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","","","平成２６年度間","（注）1．この表は、社会体育施設が各種事業を共催で実施した共催相手の状況である。<br>　　　2．この表は複数回答可の統計である。"
"0003348933","社会教育調査 平成２７年度 統計表 体育施設調査（社会体育施設）","-","201504-201603","2019-11-20","0","都道府県","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","210","平成２６年度間 社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（社会体育施設）","社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","","","平成２６年度間","（注）1．この表は、社会体育施設が各種事業を共催で実施した共催相手の状況である。<br>　　　2．この表は複数回答可の統計である。"
"0003348934","社会教育調査 平成２７年度 統計表 体育施設調査（社会体育施設）","-","201504-201603","2019-11-20","0","該当なし","66","2019-11-20","","00400004","社会教育調査","00400","文部科学省","211","平成２６年度間 社会体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（社会体育施設）","社会体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","","","平成２６年度間","（注）この表は複数回答可の統計である。"
"0003348935","社会教育調査 平成２７年度 統計表 体育施設調査（社会体育施設）","-","201504-201603","2019-11-20","0","全国","528","2019-11-20","","00400004","社会教育調査","00400","文部科学省","211","平成２６年度間 社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（社会体育施設）","社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","","","平成２６年度間","（注）この表は複数回答可の統計である。"
"0003348935","社会教育調査 平成２７年度 統計表 体育施設調査（社会体育施設）","-","201504-201603","2019-11-20","0","都道府県","528","2019-11-20","","00400004","社会教育調査","00400","文部科学省","211","平成２６年度間 社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（社会体育施設）","社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","","","平成２６年度間","（注）この表は複数回答可の統計である。"
"0003348936","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","該当なし","371","2019-11-20","","00400004","社会教育調査","00400","文部科学省","212","平成２７年１０月１日現在 設置者別種類別民間体育施設数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","設置者別種類別民間体育施設数","","","平成２７年１０月１日現在",""
"0003348937","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","672","2019-11-20","","00400004","社会教育調査","00400","文部科学省","213","平成２７年１０月１日現在 設置者別都道府県別民間体育施設数及び団体数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","設置者別都道府県別民間体育施設数及び団体数","","","平成２７年１０月１日現在","（注）「民間体育団体数」とは、民間体育施設を単数又は複数保有している単位の数である。"
"0003348937","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","672","2019-11-20","","00400004","社会教育調査","00400","文部科学省","213","平成２７年１０月１日現在 設置者別都道府県別民間体育施設数及び団体数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","設置者別都道府県別民間体育施設数及び団体数","","","平成２７年１０月１日現在","（注）「民間体育団体数」とは、民間体育施設を単数又は複数保有している単位の数である。"
"0003348938","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","2544","2019-11-20","","00400004","社会教育調査","00400","文部科学省","214","平成２７年１０月１日現在 種類別都道府県別民間体育施設数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","種類別都道府県別民間体育施設数","","","平成２７年１０月１日現在",""
"0003348938","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","2544","2019-11-20","","00400004","社会教育調査","00400","文部科学省","214","平成２７年１０月１日現在 種類別都道府県別民間体育施設数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","種類別都道府県別民間体育施設数","","","平成２７年１０月１日現在",""
"0003348939","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","1776","2019-11-20","","00400004","社会教育調査","00400","文部科学省","215","平成２７年１０月１日現在 民間体育施設の職員数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の職員数","","","平成２７年１０月１日現在","（注）1．「専任」とは、常勤の職員として発令されている者であり、「兼任」とは、当該施設以外の常勤の職員で兼任発令されている者であり、「非常勤」とは、非常勤の職員として発令されている者である。 <br>　　　2．「その他の職員」とは、事務職員、技術職員、労務職員等である。"
"0003348939","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","1776","2019-11-20","","00400004","社会教育調査","00400","文部科学省","215","平成２７年１０月１日現在 民間体育施設の職員数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の職員数","","","平成２７年１０月１日現在","（注）1．「専任」とは、常勤の職員として発令されている者であり、「兼任」とは、当該施設以外の常勤の職員で兼任発令されている者であり、「非常勤」とは、非常勤の職員として発令されている者である。 <br>　　　2．「その他の職員」とは、事務職員、技術職員、労務職員等である。"
"0003348940","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","2880","2019-11-20","","00400004","社会教育調査","00400","文部科学省","216","平成２７年１０月１日現在 指導系職員の配置状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","指導系職員の配置状況","","","平成２７年１０月１日現在",""
"0003348940","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","2880","2019-11-20","","00400004","社会教育調査","00400","文部科学省","216","平成２７年１０月１日現在 指導系職員の配置状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","指導系職員の配置状況","","","平成２７年１０月１日現在",""
"0003348941","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","該当なし","679","2019-11-20","","00400004","社会教育調査","00400","文部科学省","217","平成２７年１０月１日現在 設置者別民間体育施設の規模","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","設置者別民間体育施設の規模","","","平成２７年１０月１日現在",""
"0003348942","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","該当なし","530","2019-11-20","","00400004","社会教育調査","00400","文部科学省","218","平成２７年１０月１日現在 民間体育施設の種類別施設・設備の状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の種類別施設・設備の状況","","","平成２７年１０月１日現在",""
"0003348943","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","480","2019-11-20","","00400004","社会教育調査","00400","文部科学省","219","平成２７年１０月１日現在 民間体育施設の都道府県別施設・設備の状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の都道府県別施設・設備の状況","","","平成２７年１０月１日現在",""
"0003348943","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","480","2019-11-20","","00400004","社会教育調査","00400","文部科学省","219","平成２７年１０月１日現在 民間体育施設の都道府県別施設・設備の状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の都道府県別施設・設備の状況","","","平成２７年１０月１日現在",""
"0003348944","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","2544","2019-11-20","","00400004","社会教育調査","00400","文部科学省","220","平成２６年度間 民間体育施設の夜間開設（19時～21時）施設数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の夜間開設（19時～21時）施設数（前年度間）","","","平成２６年度間",""
"0003348944","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","2544","2019-11-20","","00400004","社会教育調査","00400","文部科学省","220","平成２６年度間 民間体育施設の夜間開設（19時～21時）施設数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の夜間開設（19時～21時）施設数（前年度間）","","","平成２６年度間",""
"0003348945","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","384","2019-11-20","","00400004","社会教育調査","00400","文部科学省","221","平成２６年度間 民間体育施設の利用者数（単位：人）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の利用者数（単位：人）（前年度間）","","","平成２６年度間",""
"0003348945","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","384","2019-11-20","","00400004","社会教育調査","00400","文部科学省","221","平成２６年度間 民間体育施設の利用者数（単位：人）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","民間体育施設の利用者数（単位：人）（前年度間）","","","平成２６年度間",""
"0003348946","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","該当なし","105","2019-11-20","","00400004","社会教育調査","00400","文部科学省","222","平成２６年度間 都道府県別民間体育施設における事業実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","都道府県別民間体育施設における事業実施状況（設置者別）（前年度間）","","","平成２６年度間",""
"0003348947","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","全国","720","2019-11-20","","00400004","社会教育調査","00400","文部科学省","222","平成２６年度間 都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","","","平成２６年度間",""
"0003348947","社会教育調査 平成２７年度 統計表 体育施設調査（民間体育施設）","-","201504-201603","2019-11-20","0","都道府県","720","2019-11-20","","00400004","社会教育調査","00400","文部科学省","222","平成２６年度間 都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","体育施設調査（民間体育施設）","都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","","","平成２６年度間",""
"0003348969","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","2112","2019-11-20","","00400004","社会教育調査","00400","文部科学省","223","平成２７年１０月１日現在 設置者別指定管理者別劇場，音楽堂等数（公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","設置者別指定管理者別劇場，音楽堂等数（公立）","","","平成２７年１０月１日現在","（注）「指定管理者」とは、地方自治法第244条の2第3項に基づき管理者として指定されている者をいう。"
"0003348969","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","2112","2019-11-20","","00400004","社会教育調査","00400","文部科学省","223","平成２７年１０月１日現在 設置者別指定管理者別劇場，音楽堂等数（公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","設置者別指定管理者別劇場，音楽堂等数（公立）","","","平成２７年１０月１日現在","（注）「指定管理者」とは、地方自治法第244条の2第3項に基づき管理者として指定されている者をいう。"
"0003348970","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","576","2019-11-20","","00400004","社会教育調査","00400","文部科学省","224","平成２７年１０月１日現在 所管別設置者別劇場，音楽堂等数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","所管別設置者別劇場，音楽堂等数","","","平成２７年１０月１日現在",""
"0003348970","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","576","2019-11-20","","00400004","社会教育調査","00400","文部科学省","224","平成２７年１０月１日現在 所管別設置者別劇場，音楽堂等数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","所管別設置者別劇場，音楽堂等数","","","平成２７年１０月１日現在",""
"0003348971","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","610","2019-11-20","","00400004","社会教育調査","00400","文部科学省","225","平成２７年１０月１日現在 劇場，音楽堂等の職員数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の職員数（設置者別）","","","平成２７年１０月１日現在","（注）1．「専任」とは、常勤の職員として発令されている者であり、「兼任」とは、当該劇場、音楽堂等以外の常勤の職員で兼任発令されている者であり、「非常勤」とは、非常勤の職員として発令されている者である。 <br>　　　2．「その他の職員」とは、事務職員、技術職員、労務職員等である。 "
"0003348972","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","2928","2019-11-20","","00400004","社会教育調査","00400","文部科学省","225","平成２７年１０月１日現在 劇場，音楽堂等の職員数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の職員数（都道府県別）（うち公立）","","","平成２７年１０月１日現在","（注）1．「専任」とは、常勤の職員として発令されている者であり、「兼任」とは、当該劇場、音楽堂等以外の常勤の職員で兼任発令されている者であり、「非常勤」とは、非常勤の職員として発令されている者である。 <br>　　　2．「その他の職員」とは、事務職員、技術職員、労務職員等である。 "
"0003348972","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","2928","2019-11-20","","00400004","社会教育調査","00400","文部科学省","225","平成２７年１０月１日現在 劇場，音楽堂等の職員数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の職員数（都道府県別）（うち公立）","","","平成２７年１０月１日現在","（注）1．「専任」とは、常勤の職員として発令されている者であり、「兼任」とは、当該劇場、音楽堂等以外の常勤の職員で兼任発令されている者であり、「非常勤」とは、非常勤の職員として発令されている者である。 <br>　　　2．「その他の職員」とは、事務職員、技術職員、労務職員等である。 "
"0003348973","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","140","2019-11-20","","00400004","社会教育調査","00400","文部科学省","226","平成２７年１０月１日現在 指定管理者別劇場，音楽堂等の職員数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","指定管理者別劇場，音楽堂等の職員数","","","平成２７年１０月１日現在",""
"0003348974","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","200","2019-11-20","","00400004","社会教育調査","00400","文部科学省","227","平成２７年１０月１日現在 劇場，音楽堂等におけるボランティア活動状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等におけるボランティア活動状況（設置者別）","","","平成２７年１０月１日現在","（注）1．「ボランティア活動」とは、各種事業における企画立案やその開催準備・会場設営・会場運営への協力などにおける無償の奉仕活動をいう。 <br>　　　2．「登録制度のある施設数」は、団体登録制度または個人登録制度のいずれか一方でも実施している施設を計上しているため、内訳と計は一致しない。"
"0003348975","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","960","2019-11-20","","00400004","社会教育調査","00400","文部科学省","227","平成２７年１０月１日現在 劇場，音楽堂等におけるボランティア活動状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等におけるボランティア活動状況（都道府県別）","","","平成２７年１０月１日現在","（注）1．「ボランティア活動」とは、各種事業における企画立案やその開催準備・会場設営・会場運営への協力などにおける無償の奉仕活動をいう。 <br>　　　2．「登録制度のある施設数」は、団体登録制度または個人登録制度のいずれか一方でも実施している施設を計上しているため、内訳と計は一致しない。"
"0003348975","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","960","2019-11-20","","00400004","社会教育調査","00400","文部科学省","227","平成２７年１０月１日現在 劇場，音楽堂等におけるボランティア活動状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等におけるボランティア活動状況（都道府県別）","","","平成２７年１０月１日現在","（注）1．「ボランティア活動」とは、各種事業における企画立案やその開催準備・会場設営・会場運営への協力などにおける無償の奉仕活動をいう。 <br>　　　2．「登録制度のある施設数」は、団体登録制度または個人登録制度のいずれか一方でも実施している施設を計上しているため、内訳と計は一致しない。"
"0003348976","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","200","2019-11-20","","00400004","社会教育調査","00400","文部科学省","228","平成２７年１０月１日現在 開館年別建物の単独・複合別劇場，音楽堂等数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","開館年別建物の単独・複合別劇場，音楽堂等数","","","平成２７年１０月１日現在","（注）「単独・複合の別」は、建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348977","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","210","2019-11-20","","00400004","社会教育調査","00400","文部科学省","229","平成２７年１０月１日現在 建築年別・構造別劇場，音楽堂等数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建築年別・構造別劇場，音楽堂等数（設置者別）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348978","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","720","2019-11-20","","00400004","社会教育調査","00400","文部科学省","229","平成２７年１０月１日現在 建築年別・構造別劇場，音楽堂等数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建築年別・構造別劇場，音楽堂等数（都道府県別）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348978","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","720","2019-11-20","","00400004","社会教育調査","00400","文部科学省","229","平成２７年１０月１日現在 建築年別・構造別劇場，音楽堂等数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建築年別・構造別劇場，音楽堂等数（都道府県別）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348979","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","99","2019-11-20","","00400004","社会教育調査","00400","文部科学省","230","平成２７年１０月１日現在 建物面積別劇場，音楽堂等数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建物面積別劇場，音楽堂等数（設置者別）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348980","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","230","平成２７年１０月１日現在 建物面積別劇場，音楽堂等数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建物面積別劇場，音楽堂等数（都道府県別）（うち公立）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348980","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","230","平成２７年１０月１日現在 建物面積別劇場，音楽堂等数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","建物面積別劇場，音楽堂等数（都道府県別）（うち公立）","","","平成２７年１０月１日現在","（注）建物面積（専用又は共用）を有しない劇場、音楽堂等（2館）を除く。"
"0003348981","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","128","2019-11-20","","00400004","社会教育調査","00400","文部科学省","231","平成２７年１０月１日現在 劇場，音楽堂等の施設・設備の所有館数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の施設・設備の所有館数（設置者別）","","","平成２７年１０月１日現在",""
"0003348982","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","768","2019-11-20","","00400004","社会教育調査","00400","文部科学省","231","平成２７年１０月１日現在 劇場，音楽堂等の施設・設備の所有館数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の施設・設備の所有館数（都道府県別）","","","平成２７年１０月１日現在",""
"0003348982","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","768","2019-11-20","","00400004","社会教育調査","00400","文部科学省","231","平成２７年１０月１日現在 劇場，音楽堂等の施設・設備の所有館数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の施設・設備の所有館数（都道府県別）","","","平成２７年１０月１日現在",""
"0003348983","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","288","2019-11-20","","00400004","社会教育調査","00400","文部科学省","232","平成２７年１０月１日現在 受動喫煙防止のための対策の実施状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","受動喫煙防止のための対策の実施状況","","","平成２７年１０月１日現在",""
"0003348983","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","288","2019-11-20","","00400004","社会教育調査","00400","文部科学省","232","平成２７年１０月１日現在 受動喫煙防止のための対策の実施状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","受動喫煙防止のための対策の実施状況","","","平成２７年１０月１日現在",""
"0003348984","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","40","2019-11-20","","00400004","社会教育調査","00400","文部科学省","233","平成２７年１０月１日現在 ホール数別劇場，音楽堂等数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","ホール数別劇場，音楽堂等数","","","平成２７年１０月１日現在",""
"0003348985","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","80","2019-11-20","","00400004","社会教育調査","00400","文部科学省","234","平成２７年１０月１日現在 劇場，音楽堂等の固定席数別ホール数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の固定席数別ホール数","","","平成２７年１０月１日現在",""
"0003348986","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","該当なし","40","2019-11-20","","00400004","社会教育調査","00400","文部科学省","235","平成２７年１０月１日現在 劇場，音楽堂等の運営状況に関する評価の実施状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の運営状況に関する評価の実施状況（設置者別）","","","平成２７年１０月１日現在","（注）2014年度間未開館及び2015年度新設の劇場、音楽堂等（26館）を除く。"
"0003348987","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","全国","240","2019-11-20","","00400004","社会教育調査","00400","文部科学省","235","平成２７年１０月１日現在 劇場，音楽堂等の運営状況に関する評価の実施状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の運営状況に関する評価の実施状況（都道府県別）","","","平成２７年１０月１日現在","（注）2014年度間未開館及び2015年度新設の劇場、音楽堂等（26館）を除く。"
"0003348987","社会教育調査 平成２７年度 統計表 劇場，音楽堂調査","-","201504-201603","2019-11-20","0","都道府県","240","2019-11-20","","00400004","社会教育調査","00400","文部科学省","235","平成２７年１０月１日現在 劇場，音楽堂等の運営状況に関する評価の実施状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２７年度","統計表","劇場，音楽堂調査","劇場，音楽堂等の運営状況に関する評価の実施状況（都道府県別）","","","平成２７年１０月１日現在","（注）2014年度間未開館及び2015年度新設の劇場、音楽堂等（26館）を除く。"
