"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0000150271","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","2538","2023-11-06","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","平成17年国勢調査基準","","参考表"
"0003001308","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","R02","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成17年国勢調査基準","","参考表"
"0003006729","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","R02","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成17年国勢調査基準","","参考表"
"0000150272","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","120","2023-11-06","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","平成17年国勢調査基準","","参考表"
"0003001309","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","R03","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0003006730","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","R03","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0000150273","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","240","2023-11-06","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","平成17年国勢調査基準","","参考表"
"0003001310","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","R04","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0003006731","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","R04","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0000150274","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","720","2023-11-06","","00200524","人口推計","00200","総務省","R0501","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増減・社会増減）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増減・社会増減）、全国・都道府県","平成17年国勢調査基準","","参考表"
"0003001311","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","720","2024-09-30","","00200524","人口推計","00200","総務省","R0501","参考表　都道府県，男女別人口の計算表－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口","平成17年国勢調査基準","","参考表"
"0003006732","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","720","2024-09-30","","00200524","人口推計","00200","総務省","R0501","参考表　都道府県，男女別人口の計算表－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口","平成17年国勢調査基準","","参考表"
"0000150275","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","864","2023-11-06","","00200524","人口推計","00200","総務省","R0502","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増減・社会増減・国籍異動による純増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増減・社会増減・国籍異動による純増）、全国・都道府県","平成17年国勢調査基準","","参考表"
"0003001312","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","864","2024-09-30","","00200524","人口推計","00200","総務省","R0502","参考表　都道府県，男女別人口の計算表－日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－日本人人口","平成17年国勢調査基準","","参考表"
"0003006733","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","864","2024-09-30","","00200524","人口推計","00200","総務省","R0502","参考表　都道府県，男女別人口の計算表－日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－日本人人口","平成17年国勢調査基準","","参考表"
"0000150276","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","576","2023-11-06","","00200524","人口推計","00200","総務省","R06","[参考表]日本人外国人（２）、男女別出生児数・死亡者数（６）、出生児数、死亡者数－日本人、外国人、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]日本人外国人（２）、男女別出生児数・死亡者数（６）、出生児数、死亡者数－日本人、外国人、全国・都道府県","平成17年国勢調査基準","","参考表"
"0003001313","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","R06","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0003006734","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","R06","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成17年国勢調査基準","","参考表"
"0000150277","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","288","2023-11-06","","00200524","人口推計","00200","総務省","R07","[参考表]男女別転出入者数、転入者数、転出者数－日本人、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別転出入者数、転入者数、転出者数－日本人、全国・都道府県","平成17年国勢調査基準","","参考表"
"0003001314","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","288","2024-09-30","","00200524","人口推計","00200","総務省","R07","参考表　都道府県，男女別都道府県間転出入者数－日本人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人","平成17年国勢調査基準","","参考表"
"0003006735","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","288","2024-09-30","","00200524","人口推計","00200","総務省","R07","参考表　都道府県，男女別都道府県間転出入者数－日本人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人","平成17年国勢調査基準","","参考表"
"0000150278","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200610","2007-10-03","0","該当なし","288","2023-11-06","","00200524","人口推計","00200","総務省","R08","[参考表]男女別出入国者数、出入国者数－日本人、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別出入国者数、出入国者数－日本人、全国・都道府県","平成17年国勢調査基準","","参考表"
"0003001315","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200710","2008-04-15","0","該当なし","288","2024-09-30","","00200524","人口推計","00200","総務省","R08","参考表　都道府県，男女別出入国者数－日本人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人","平成17年国勢調査基準","","参考表"
"0003006736","人口推計 各年10月1日現在人口 平成17年国勢調査基準 参考表","年次","200810","2009-04-16","0","該当なし","288","2024-09-30","","00200524","人口推計","00200","総務省","R08","参考表　都道府県，男女別出入国者数－日本人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人","平成17年国勢調査基準","","参考表"
"0004018845","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","3496","2024-08-01","","00200524","人口推計","00200","総務省","001","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","平成12年国勢調査基準","","統計表"
"0004018846","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","7848","2024-09-30","","00200524","人口推計","00200","総務省","002","年齢（５歳階級），男女，月別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女，月別人口－総人口，日本人人口","平成12年国勢調査基準","","統計表"
"0004018847","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","1200","2024-08-01","","00200524","人口推計","00200","総務省","003","年齢（５歳階級），男女別人口及び割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女別人口及び割合－総人口","平成12年国勢調査基準","","統計表"
"0004018848","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","1536","2024-08-01","","00200524","人口推計","00200","総務省","004","都道府県，男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口及び人口性比－総人口，日本人人口","平成12年国勢調査基準","","統計表"
"0004018849","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","2304","2024-09-30","","00200524","人口推計","00200","総務省","005","都道府県，男女別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口－総人口，日本人人口","平成12年国勢調査基準","","統計表"
"0004018850","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","006","都道府県別人口の割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口の割合－総人口","平成12年国勢調査基準","","統計表"
"0004018851","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","007","都道府県別人口増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口増減率－総人口","平成12年国勢調査基準","","統計表"
"0004018852","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","008","都道府県別自然増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別自然増減率－総人口","平成12年国勢調査基準","","統計表"
"0004018853","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","009","都道府県別社会増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別社会増減率－総人口","平成12年国勢調査基準","","統計表"
"0004018854","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","12960","2024-09-30","","00200524","人口推計","00200","総務省","010","都道府県，年齢（5歳階級），男女別人口－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（5歳階級），男女別人口－総人口","平成12年国勢調査基準","","統計表"
"0004018855","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","3456","2024-09-30","","00200524","人口推計","00200","総務省","011","都道府県，年齢（3区分），男女別人口－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口－総人口","平成12年国勢調査基準","","統計表"
"0004018856","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","3456","2024-09-30","","00200524","人口推計","00200","総務省","012","都道府県，年齢（3区分），男女別人口の割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口の割合－総人口","平成12年国勢調査基準","","統計表"
"0004018857","人口推計 各年10月1日現在人口 平成12年国勢調査基準 統計表","年次","0","2024-08-01","0","該当なし","2304","2024-09-30","","00200524","人口推計","00200","総務省","013","都道府県，男女別年齢構造指数－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別年齢構造指数－総人口","平成12年国勢調査基準","","統計表"
"0000150181","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","87","2024-08-01","","00200524","人口推計","00200","総務省","R01","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","平成12年国勢調査基準","","参考表"
"0000150203","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","87","2024-08-01","","00200524","人口推計","00200","総務省","R01","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","平成12年国勢調査基準","","参考表"
"0000150225","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","87","2024-08-01","","00200524","人口推計","00200","総務省","R01","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","平成12年国勢調査基準","","参考表"
"0000150247","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200410","2007-10-03","0","該当なし","87","2024-08-01","","00200524","人口推計","00200","総務省","R01","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]人口増減要因（２９）、男女別（３）、男女（３）－総人口・日本人人口・外国人人口、全国","平成12年国勢調査基準","","参考表"
"0000150182","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","2538","2024-08-01","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過数－総人口、日本人人口、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過数－総人口、日本人人口、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","平成12年国勢調査基準","","参考表"
"0000150204","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","2538","2024-08-01","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過数－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過数－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","平成12年国勢調査基準","","参考表"
"0000150226","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","2538","2024-08-01","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","平成12年国勢調査基準","","参考表"
"0000150248","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200410","2007-10-03","0","該当なし","2538","2024-08-01","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢各歳（９４）、男女別（３）、人口数、死亡者数、入国超過－総人口、日本人人口（９）、人口数、死亡者数、入国超過数及び国籍異動による純増－総人口、日本人人口、全国","平成12年国勢調査基準","","参考表"
"0000150183","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","150","2024-08-01","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２５）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２５）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡数、全国","平成12年国勢調査基準","","参考表"
"0000150205","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","150","2024-08-01","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２５）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２５）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡数、全国","平成12年国勢調査基準","","参考表"
"0000150227","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","120","2024-08-01","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","平成12年国勢調査基準","","参考表"
"0000150249","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200410","2007-10-03","0","該当なし","120","2024-08-01","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人、外国人及び男女の別、男女（３）－日本人・外国人死亡者数、全国","平成12年国勢調査基準","","参考表"
"0000150184","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","252","2024-08-01","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２１）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２１）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","平成12年国勢調査基準","","参考表"
"0000150206","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","252","2024-08-01","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２１）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２１）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","平成12年国勢調査基準","","参考表"
"0000150228","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","240","2024-08-01","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","平成12年国勢調査基準","","参考表"
"0000150250","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200410","2007-10-03","0","該当なし","240","2024-08-01","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]年齢５歳階級（２０）、日本人外国人（２）、男女別出入国者数、出入国者数、全国","平成12年国勢調査基準","","参考表"
"0000150185","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","720","2024-08-01","","00200524","人口推計","00200","総務省","R0501","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口、人口及び人口増加（自然増・社会増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口、人口及び人口増加（自然増・社会増）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150207","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","720","2024-08-01","","00200524","人口推計","00200","総務省","R0501","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増・社会増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増・社会増）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150229","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","720","2024-08-01","","00200524","人口推計","00200","総務省","R0501","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増・社会増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増・社会増）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150251","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200410","2007-10-03","0","該当なし","720","2024-08-01","","00200524","人口推計","00200","総務省","R0501","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増減・社会増減）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・増減の計－総人口（５）、人口及び人口増加（自然増減・社会増減）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150186","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200110","2007-10-03","0","該当なし","864","2024-08-01","","00200524","人口推計","00200","総務省","R0502","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150208","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200210","2007-10-03","0","該当なし","864","2024-08-01","","00200524","人口推計","00200","総務省","R0502","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","平成12年国勢調査基準","","参考表"
"0000150230","人口推計 各年10月1日現在人口 平成12年国勢調査基準 参考表","年次","200310","2007-10-03","0","該当なし","864","2024-08-01","","00200524","人口推計","00200","総務省","R0502","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","[参考表]男女別（３）、人口数・自然増減・社会増減・国籍の異動による純増・増減の計－日本人人口（６）、人口及び人口増加（自然増・社会増・国籍異動による純増）、全国・都道府県","平成12年国勢調査基準","","参考表"
