"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0001919746","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","全国集計表 その他（付帯設備等） 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","その他（付帯設備等）","業種別補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919757","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","都道府県別集計表 その他（付帯設備等） 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","その他（付帯設備等）","補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0002015500","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","646","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別木質バイオマスエネルギー利用事業所数_業種別平均初期投資額・更新額_業種別灰の処理方法別事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマスエネルギー利用事業所に関する項目","業種別木質バイオマスエネルギー利用事業所数_業種別平均初期投資額・更新額_業種別灰の処理方法別事業所数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015526","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","192","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","都道府県別集計表 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用機器の所有形態別事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","木質バイオマスエネルギー利用事業所に関する項目","木質バイオマスエネルギー利用機器の所有形態別事業所数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015506","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","12","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木質ペレットの由来別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","事業所における利用機器の所有形態別木質ペレットの由来別利用量","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015507","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","16","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015508","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","14","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと化石燃料の化石燃料別混焼実施事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","木質バイオマスと化石燃料の化石燃料別混焼実施事業所数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015509","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","570","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別種類別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別種類別発電機数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015510","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","152","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別電気の用途別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別電気の用途別発電機数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015511","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","16","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 事業所の従業員規模階層別事業所数及び発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","事業所の従業員規模階層別事業所数及び発電機数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015512","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 出力規模階層別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","出力規模階層別発電機数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015513","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","5","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 発電機の種類別平均出力規模","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","発電機の種類別平均出力規模","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015514","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 使用年数階層別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","使用年数階層別発電機数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015515","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","18","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","出力規模階層別平均稼働日数、時間","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015516","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015530","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","576","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 種類別発電機数_電気の用途別発電機数_補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","種類別発電機数_電気の用途別発電機数_補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015517","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","228","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別種類別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別種類別ボイラー数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015518","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","418","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別及び熱の用途別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別及び熱の用途別ボイラー数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015519","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","16","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 事業所の従業員規模階層別事業所数及びボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","事業所の従業員規模階層別事業所数及びボイラー数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015520","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","11","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別ボイラー数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015521","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","6","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 ボイラーの種類別平均出力規模","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","ボイラーの種類別平均出力規模","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015522","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 使用年数階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","使用年数階層別ボイラー数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015523","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","20","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別平均稼働日数、時間","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015524","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015533","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","960","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 種類別ボイラー数_熱の用途別ボイラー数_補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","種類別ボイラー数_熱の用途別ボイラー数_補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015525","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","全国集計表 その他（付帯設備等） 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","その他（付帯設備等）","業種別補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
"0002015536","木質バイオマスエネルギー利用動向調査 確報 令和３年木質バイオマスエネルギー利用動向調査","年次","202101-202112","2023-03-31","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","都道府県別集計表 その他（付帯設備等） 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","その他（付帯設備等）","補助金等活用数","","","令和３年木質バイオマスエネルギー利用動向調査"
