"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003441250","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表） 1964年度以前（社会保障給付費の伸び率）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表）","1964年度以前（社会保障給付費の伸び率）","","","注）1.&nbsp;四捨五入の関係で総数が一致しない場合がある。2.&nbsp;部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。3.&nbsp;介護対策は、2000年度から再掲をしている。4.&nbsp;2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。5.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。6.&nbsp;2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。7.&nbsp;2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003441251","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","220","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表） 1965年度以降（社会保障給付費の伸び率）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表）","1965年度以降（社会保障給付費の伸び率）","","","注）1.&nbsp;四捨五入の関係で総数が一致しない場合がある。2.&nbsp;部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。3.&nbsp;介護対策は、2000年度から再掲をしている。4.&nbsp;2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。5.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。6.&nbsp;2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。7.&nbsp;2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003441246","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","138","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移（第12表） １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移（第12表）","１人当たり社会保障給付費","","","注）1.&nbsp;2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。2.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。3.&nbsp;2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。4.&nbsp;2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003441240","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","260","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","9","時系列表 機能別社会保障給付費の推移（第13表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","機能別社会保障給付費の推移（第13表）","","","","注）1.&nbsp;本表は、ILO事務局『第19次社会保障費用調査』の分類に従って算出したものである。2.&nbsp;2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。3.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。4.&nbsp;2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。5.&nbsp;2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。6.&nbsp;機能別分類の項目説明は、公表資料71-73頁参照。"
"0003459002","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","820","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","時系列表 政策分野別社会支出の推移（第1表、第2表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","政策分野別社会支出の推移（第1表、第2表）","","","","注）１．本表はOECD 社会支出の基準に従い算出したものである。２．1980年度から2010年度までの「保健」は、OECD&nbsp;Health&nbsp;Statistics の「公的保健医療支出」から補装具費等と介護保険のうち医療・看護系サービスに関する費用を除いて集計している。「公的保健医療支出」にはこれらの費用が含まれるが、社会保障費用統計ではそれぞれ「保健」以外の政策分野に計上しているためである。３．2011年度以降の「保健」は、国立社会保障・人口問題研究所による集計である。SHA（A&nbsp;System&nbsp;of&nbsp;Health&nbsp;Accounts）基準の改定（2011年）及びOECD社会支出の基準マニュアルの改定（2019年）に伴い、長期療養・介護サービスのうち医療・看護系サービス及び入浴・食事・排泄等のADL（日常生活動作）に関する支援サービスは「保健」に位置づけることとなった。介護保険サービス等については、2010年度までは全て「高齢」に計上されているが、SHA基準が改定された2011年度以降は改定後の基準により集計を行っているため、2010年度と2011年度の間で「保健」と「高齢」に段差が生じている。４．2010年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度に子ども・子育て支援新制度が施行されたことを契機として、「家族」のうち就学前教育・保育の集計方法を変更している。具体的には、2004年度から2014年度の公立保育所運営費及び1992年度から2014年度の就学前教育は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。８．政策分野別の項目説明は、53-62頁参照。"
"0003459011","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","64","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","集計表 集計表１　2020年度社会支出集計表","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","集計表","集計表１　2020年度社会支出集計表","","","","注）集計表１はOECD 社会支出の基準に従い算出したものである。"
"0003459001","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","1152","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","10","時系列表 社会保障財源の項目別推移（第14表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障財源の項目別推移（第14表）","","","","注）１．本表は、ILO事務局「第18次社会保障費用調査」の分類（他制度からの移転を除く部分）に従って算出したものである。ただし、「社会保障特別税」は我が国では存在しないため表示していない。２．公費負担とは、「国庫負担」と「他の公費負担」の合計である。「他の公費負担」とは、①国の制度等に基づいて地方公共団体が負担しているもの、②地方公共団体の義務的経費に付随して、地方公共団体が独自に負担をしているもの、である。ただし、国の制度等に基づかず地方公共団体が独自に行っている事業については、認可外保育所等の一部の就学前教育・保育に係る事業及び公費負担医療給付分が含まれている。３．「資産収入」については、公的年金制度等における運用実績により変動することに留意する必要がある。また、「その他」は積立金からの受入を含む。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。"
"0003459006","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","400","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","2","時系列表 社会支出の対前年度増減率の推移（第3表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会支出の対前年度増減率の推移（第3表）","","","","注）１．本表はOECD 社会支出の基準に従い算出したものである。２．1980年度から2010年度までの「保健」は、OECD&nbsp;Health&nbsp;Statistics の「公的保健医療支出」から補装具費等と介護保険のうち医療・看護系サービスに関する費用を除いて集計している。「公的保健医療支出」にはこれらの費用が含まれるが、社会保障費用統計ではそれぞれ「保健」以外の政策分野に計上しているためである。３．2011年度以降の「保健」は、国立社会保障・人口問題研究所による集計である。SHA（A&nbsp;System&nbsp;of&nbsp;Health&nbsp;Accounts）基準の改定（2011年）及びOECD社会支出の基準マニュアルの改定（2019年）に伴い、長期療養・介護サービスのうち医療・看護系サービス及び入浴・食事・排泄等のADL（日常生活動作）に関する支援サービスは「保健」に位置づけることとなった。介護保険サービス等については、2010年度までは全て「高齢」に計上されているが、SHA基準が改定された2011年度以降は改定後の基準により集計を行っているため、2010年度と2011年度の間で「保健」と「高齢」に段差が生じている。４．2010年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度に子ども・子育て支援新制度が施行されたことを契機として、「家族」のうち就学前教育・保育の集計方法を変更している。具体的には、2004年度から2014年度の公立保育所運営費及び1992年度から2014年度の就学前教育は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。８．政策分野別の項目説明は、53-62頁参照。"
"0003459012","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","1085","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","2","集計表 集計表２　2020年度社会保障給付費収支表","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","集計表","集計表２　2020年度社会保障給付費収支表","","","","1.&nbsp;集計表２については、各制度の年報等による2020年度決算の数値を、ILO事務局『第18次社会保障費用調査』の分類に従って単純集計したものである。2.&nbsp;後期高齢者医療制度の財源のうち、後期高齢者支援金は健康保険等の「他制度への移転」として記録され、その受入は後期高齢者医療制度の「他制度からの移転」に計上される。3.&nbsp;2017年度まで集計表２に含まれていた「老人保健」は、2008年の老人保健制度廃止に伴う清算事務の終了により、削除した。	4.&nbsp;介護保険の第1号被保険者拠出は介護保険の拠出に含むが、第2号被保険者拠出は健康保険等の拠出に計上され、それが介護保険に移転する形で記録される（健康保険等の「他制度への移転」及び介護保険の「他制度からの移転」）。第2号被保険者拠出分を介護保険の被保険者拠出及び事業主拠出に再集計した集計結果は、巻末参考資料４&nbsp;第16表（ホームページ掲載）を参照のこと。5.&nbsp;厚生年金保険及び国民年金の「資産収入」は、厚生労働省『令和2年度　年金積立金の運用状況について』中、年金積立金の運用実績を参照して計上している。6.&nbsp;厚生年金基金の年金額には代行部分を含む。7.&nbsp;国民年金は、福祉年金及び基礎年金を含む。8.&nbsp;国民年金の第2号被保険者拠出は被用者年金保険料と併せて徴収されるが、うち基礎年金部分については、被用者保険から国民年金に移転する形で記録される（被用者保険の「他制度への移転」及び国民年金の「他制度からの移転」）。9.&nbsp;農林漁業団体職員共済組合は、2002年4月1日に厚生年金に統合されたが、職域加算部分（3階部分）の給付については、農林漁業団体職員共済組合から支給されている。10.&nbsp;2015年10月に共済年金が厚生年金に統一されたことに伴って創設された退職等年金給付及びその保険料、経過的長期給付は、各共済組合の収支表に計上されている。11.&nbsp;1997年4月より旧公共企業体職員共済組合は、短期給付については組合管掌健康保険に継承され、長期給付については厚生年金保険に統合されたが、一部年金給付については、存続組合等に引き継がれている。12.&nbsp;国家公務員災害補償等には、一般職の国家公務員を対象とする国家公務員災害補償以外に、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が含まれる。13.&nbsp;公衆衛生は、結核医療等の公費負担医療を含む。14.&nbsp;雇用保険は労働保険特別会計雇用勘定を、雇用対策は一般財源の収支を集計の対象としている。15.&nbsp;他の社会保障制度には、地方単独事業、医薬品副作用被害救済制度、生物由来製品感染被害救済制度、中小企業退職金共済制度、社会福祉施設職員等退職手当共済制度等、高齢・障害・求職者雇用支援機構実施事業等を含む。各制度の数値は巻末参考資料４&nbsp;第15表（ホームページ掲載）を参照のこと。地方単独事業には、原則として法令に基づき事業の実施が義務づけられることが明らかな事業を計上している。ただし、例外として、認可外保育所等の一部の就学前教育・保育に係る事業及び公費負担医療給付分が含まれている。16.&nbsp;表頭の「家族手当」には、児童手当のほか、｢28.社会福祉」中の児童扶養手当及び特別児童扶養手当を含む。17.&nbsp;「失業・雇用対策」には高年齢雇用継続給付等を含む。18.&nbsp;四捨五入の関係で計に一致しない場合がある。0は百万円単位で四捨五入するとゼロであることを示す。備考&nbsp;社会保障給付費収支表の項目説明1.&nbsp;収入項目本公表資料における「社会保障財源」とは収入のうち「他制度からの移転」を除く「小計」を指す。(1) 資産収入：利子、配当金、施設利用料、賃貸料、財産処分益、償還差益等。(2) その他：積立金からの受入等。(3) 他制度からの移転：前期高齢者交付金、後期高齢者支援金、退職者医療に係る療養給付費交付金、日雇特例被保険者に係る拠出金、基礎年金交付金、厚生年金交付金、介護給付費交付金等。2.&nbsp;支出項目本公表資料における「社会保障給付費」とは支出のうち「管理費」「運用損失」「その他」「他制度への移転」を除く「給付－計」を指す。(1) 管理費：業務取扱費、総務費、事務所費、日本年金機構運営費等。(2) 運用損失：決算時点で生じた積立金等の評価損等。(3) その他：施設整備費等。(4) 他制度への移転：前期高齢者納付金、後期高齢者支援金、退職者医療に係る療養給付費拠出金、日雇特例被保険者に係る拠出金、基礎年金拠出金、厚生年金拠出金、介護納付金等。3.&nbsp;収支差「収入－収入合計」と「支出－支出合計」の差額が「収支差」である。4.&nbsp;部門別分類との対応関係部門別分類は集計表２を基に再集計したものである。部門別「医療」は本表の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は本表の「業務災害－年金」と「年金」の計、「福祉その他」は本表の「給付」のうち上記以外の項目の計である。"
"0003458998","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","82","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 一人当たり社会支出の推移（第4表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","一人当たり社会支出の推移（第4表）","","","","注）１．本表はOECD 社会支出の基準に従い算出したものである。２．1980年度から2010年度までの「保健」は、OECD&nbsp;Health&nbsp;Statistics の「公的保健医療支出」から補装具費等と介護保険のうち医療・看護系サービスに関する費用を除いて集計している。「公的保健医療支出」にはこれらの費用が含まれるが、社会保障費用統計ではそれぞれ「保健」以外の政策分野に計上しているためである。３．2011年度以降の「保健」は、国立社会保障・人口問題研究所による集計である。SHA（A&nbsp;System&nbsp;of&nbsp;Health&nbsp;Accounts）基準の改定（2011年）及びOECD社会支出の基準マニュアルの改定（2019年）に伴い、長期療養・介護サービスのうち医療・看護系サービス及び入浴・食事・排泄等のADL（日常生活動作）に関する支援サービスは「保健」に位置づけることとなった。介護保険サービス等については、2010年度までは全て「高齢」に計上されているが、SHA基準が改定された2011年度以降は改定後の基準により集計を行っているため、2010年度と2011年度の間で「保健」と「高齢」に段差が生じている。４．2010年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度に子ども・子育て支援新制度が施行されたことを契機として、「家族」のうち就学前教育・保育の集計方法を変更している。具体的には、2004年度から2014年度の公立保育所運営費及び1992年度から2014年度の就学前教育は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。８．政策分野別の項目説明は、53-62頁参照。"
"0003459000","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 政策分野別社会支出の国際比較（第5表、第6表、第7表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較（第5表、第6表、第7表）","","","","注）アメリカについては、2014年にいわゆるオバマケア（Patient&nbsp;Protection&nbsp;and&nbsp;Affordable&nbsp;Care&nbsp;Act）が施行され、個人に対し医療保険への加入が原則義務化されたことに伴い、それまで任意私的支出（Voluntary&nbsp;Private&nbsp;Expenditure）とされてきた民間の医療保険支出が、義務的私的支出（Mandatory&nbsp;Private&nbsp;Expenditure）として社会支出に計上されることになった。"
"0003459007","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","84","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","5","時系列表 社会保障給付費の部門別推移（第8表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（第8表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459008","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","456","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","5","時系列表 社会保障給付費の部門別推移（第8表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（第8表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459003","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","78","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","6","時系列表 社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459004","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","456","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","6","時系列表 社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459009","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費の対前年度増減率の推移（第11表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の対前年度増減率の推移（第11表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459010","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","224","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費の対前年度増減率の推移（第11表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","社会保障給付費の対前年度増減率の推移（第11表）","","","","注）１．四捨五入の関係で総数が一致しない場合がある。２．部門別分類は集計表２を再集計したものである。部門別「医療」は集計表２の「疾病・出産－医療」と「業務災害－医療」の計、「年金」は「業務災害－年金」と「年金」の計、「福祉その他」はこれら以外の項目の計である。３．介護対策は、2000年度から再掲をしている。４．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。５．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。６．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。７．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003459005","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","140","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 一人当たり社会保障給付費の推移（第12表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","一人当たり社会保障給付費の推移（第12表）","","","","注）１．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。２．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。３．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。４．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。"
"0003458999","社会保障費用統計 令和2年度社会保障費用統計","年度次","202004-202103","2022-08-30","0","該当なし","270","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","9","時系列表 機能別社会保障給付費の推移（第13表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和2年度社会保障費用統計","時系列表","機能別社会保障給付費の推移（第13表）","","","","注）１．本表は、ILO事務局『第19次社会保障費用調査』の分類に従って算出したものである。２．2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。３．2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。４．2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降決算値を用いて集計している。５．2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。６．機能別分類の項目説明は、66-67頁参照。"
"0004008921","社会保障費用統計 令和3年度社会保障費用統計","年度次","202104-202203","2023-08-04","0","該当なし","64","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","集計表 2021年度社会支出集計表（集計表1）","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和3年度社会保障費用統計","集計表","2021年度社会支出集計表（集計表1）","","","","本データはOECD社会支出の基準に従い算出したものである。"
