"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0002006617","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","10","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-4","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 総代会制の有無及び役員選出の方法別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","総代会制の有無及び役員選出の方法別組合数","","","",""
"0002006680","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","720","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-4","都道府県統計　　森林組合　　組織・執行体制 組合員数 組合員、後継者規定による正組合員","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","組合員数","","","組合員、後継者規定による正組合員",""
"0002006618","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","6","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-5","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 林業労働力確保法における認定事業体別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","林業労働力確保法における認定事業体別組合数","","","",""
"0002006681","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","288","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-5","都道府県統計　　森林組合　　組織・執行体制 総代会制の有無及び役員選出の方法","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","総代会制の有無及び役員選出の方法","","","",""
"0002006619","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","36","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-6","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 許可等別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","許可等別組合数","","","",""
"0002006682","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","144","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-6","都道府県統計　　森林組合　　組織・執行体制 林業労働力確保法における認定事業体","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","林業労働力確保法における認定事業体","","","",""
"0002006620","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","108","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-7","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 役員等 役員等数、役員等数（男性）、役員等数（女性）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","役員等","","","役員等数、役員等数（男性）、役員等数（女性）",""
"0002006621","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","100","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-7","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 役員等 年齢階層別役員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","役員等","","","年齢階層別役員数",""
"0002006683","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","1056","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-7","都道府県統計　　森林組合　　組織・執行体制 許可等別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","許可等別組合数","","","",""
"0002006622","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","20","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 常勤役員・専従職員数別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","常勤役員・専従職員数別組合数","","","",""
"0002006684","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","5472","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県統計　　森林組合　　組織・執行体制 役員等構成 役員等数、役員等数（男性）、役員等数（女性）、年齢階層別役員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","役員等構成","","","役員等数、役員等数（男性）、役員等数（女性）、年齢階層別役員数",""
"0002006623","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","12","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-9","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制 専従職員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　組織・執行体制","専従職員数","","","",""
"0002006685","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","480","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-9","都道府県統計　　森林組合　　組織・執行体制 常勤役員・専従職員数別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　組織・執行体制","常勤役員・専従職員数別組合数","","","",""
"0002006673","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","48","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","10","総括表（令和元年度及び２年度）　　生産森林組合 販売実績等","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","販売実績等","","","",""
"0002006717","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","1056","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","10","都道府県統計　　生産森林組合 販売実績等","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","販売実績等","","","",""
"0002006674","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","28","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","11","総括表（令和元年度及び２年度）　　生産森林組合 新植・保育及び主伐・間伐実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","新植・保育及び主伐・間伐実績","","","",""
"0002006718","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","11","都道府県統計　　生産森林組合 新植・保育実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","新植・保育実績","","","",""
"0002006675","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","12","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","総括表（令和元年度及び２年度）　　生産森林組合 税金関係 青色申告の有無、法人税法第60条の２の 「協同組合等の事業分量配当等の損金算入」の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","税金関係","","","青色申告の有無、法人税法第60条の２の 「協同組合等の事業分量配当等の損金算入」の有無",""
"0002006676","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","24","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","総括表（令和元年度及び２年度）　　生産森林組合 税金関係 当期中に納付した税金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","税金関係","","","当期中に納付した税金",""
"0002006719","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","都道府県統計　　生産森林組合 林産事業の伐採方法別内訳 主伐・間伐実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","林産事業の伐採方法別内訳","","","主伐・間伐実績",""
"0002006720","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","864","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","13","都道府県統計　　生産森林組合 税金関係 青色申告の有無～当期中に納付した税金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","税金関係","","","青色申告の有無～当期中に納付した税金",""
"0002006666","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","12","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2","総括表（令和元年度及び２年度）　　生産森林組合 森林組合及び森林組合連合会への加入の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","森林組合及び森林組合連合会への加入の有無","","","",""
"0002006709","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","288","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2","都道府県統計　　生産森林組合 森林組合及び森林組合連合会への加入の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","森林組合及び森林組合連合会への加入の有無","","","",""
"0002006626","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","148","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-1","総括表（令和元年度及び２年度）　　森林組合　　財務 貸借対照表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　財務","貸借対照表","","","",""
"0002006689","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","3360","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-1","都道府県統計　　森林組合　　財務 貸借対照表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　財務","貸借対照表","","","",""
"0002006627","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","総括表（令和元年度及び２年度）　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　財務","剰余金処分の内訳","","","",""
"0002006690","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","2880","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県統計　　森林組合　　財務 借入金と貸付金の内訳 借入金の借入先別金額、貸付金のうち自己資金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　財務","借入金と貸付金の内訳","","","借入金の借入先別金額、貸付金のうち自己資金",""
"0002006628","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","140","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","総括表（令和元年度及び２年度）　　森林組合　　財務 借入金と貸付金の内訳 借入金の借入先別金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　財務","借入金と貸付金の内訳","","","借入金の借入先別金額",""
"0002006629","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","総括表（令和元年度及び２年度）　　森林組合　　財務 借入金と貸付金の内訳 貸付金のうち自己資金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　財務","借入金と貸付金の内訳","","","貸付金のうち自己資金",""
"0002006691","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","5040","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","都道府県統計　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　財務","損益計算書","","","",""
"0002006630","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","240","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","総括表（令和元年度及び２年度）　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　財務","損益計算書","","","",""
"0002006692","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","624","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","都道府県統計　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　財務","剰余金処分の内訳","","","",""
"0002006693","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-5","都道府県統計　　森林組合　　財務 払込済出資金別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　財務","払込済出資金別組合数","","","",""
"0002006631","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（令和元年度及び２年度）　　森林組合　　事業 総事業取扱高","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","総事業取扱高","","","",""
"0002006667","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","88","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（令和元年度及び２年度）　　生産森林組合 組合員数及び事業従事者数、役員数及び職員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　生産森林組合","組合員数及び事業従事者数、役員数及び職員数","","","",""
"0002006710","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","768","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","都道府県統計　　生産森林組合 組合員の状況 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　生産森林組合","組合員の状況","","","組合員数及び事業従事者数",""
"0002006632","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","総括表（令和元年度及び２年度）　　森林組合　　事業 指導部門 指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","指導部門","","","指導事業",""
"0002006694","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","912","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県統計　　森林組合　　事業 指導部門 指導事業 共同施業規程の制定、協定内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","指導部門","","","指導事業","共同施業規程の制定、協定内容"
"0002006633","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","60","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（令和元年度及び２年度）　　森林組合　　事業 販売部門 販売事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","販売部門","","","販売事業",""
"0002006634","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（令和元年度及び２年度）　　森林組合　　事業 販売部門 林産事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","販売部門","","","林産事業","事業実行組合数"
"0002006635","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","14","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（令和元年度及び２年度）　　森林組合　　事業 販売部門 林産事業 木材の生産量別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","販売部門","","","林産事業","木材の生産量別組合数"
"0002006636","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","220","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（令和元年度及び２年度）　　森林組合　　事業 販売部門 林産事業 生産販売及び受託の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","販売部門","","","林産事業","生産販売及び受託の内訳"
"0002006637","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","90","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（令和元年度及び２年度）　　森林組合　　事業 販売部門 森林所有者別の木材の林産事業及び販売事業の利用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","販売部門","","","森林所有者別の木材の林産事業及び販売事業の利用状況",""
"0002006695","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県統計　　森林組合　　事業 販売部門 販売事業 販売事業の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","販売部門","","","販売事業","販売事業の内訳"
"0002006696","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","5904","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県統計　　森林組合　　事業 販売部門 林産事業、間伐の実施状況、森林所有者別の木材の林産事業及び販売事業の利用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","販売部門","","","林産事業、間伐の実施状況、森林所有者別の木材の林産事業及び販売事業の利用状況",""
"0002006638","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","10","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","総括表（令和元年度及び２年度）　　森林組合　　事業 加工部門 加工事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","加工部門","","","加工事業","事業実行組合数"
"0002006639","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","90","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","総括表（令和元年度及び２年度）　　森林組合　　事業 加工部門 加工事業 加工販売及び受託加工の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","加工部門","","","加工事業","加工販売及び受託加工の内訳"
"0002006697","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","2112","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","都道府県統計　　森林組合　　事業 加工部門 加工事業 事業実行組合数、加工販売及び受託加工の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","加工部門","","","加工事業","事業実行組合数、加工販売及び受託加工の内訳"
"0002006640","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","42","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 購買事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","購買事業",""
"0002006641","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","30","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 養苗事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","養苗事業",""
"0002006642","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","96","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 林業機械の使用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","林業機械の使用状況",""
"0002006643","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 森林整備事業 種目別内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","種目別内訳"
"0002006644","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 森林整備事業 新植及び保育の依頼者別内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","新植及び保育の依頼者別内訳"
"0002006645","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 森林整備事業 新植の実行面積別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","新植の実行面積別組合数"
"0002006646","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","72","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 森林整備事業 造林・保育の内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","造林・保育の内容"
"0002006647","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","40","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 利用及び福利厚生事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","利用及び福利厚生事業",""
"0002006648","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","12","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 森林災害復旧事業（造林）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","森林災害復旧事業（造林）",""
"0002006649","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 林地供給事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","林地供給事業",""
"0002006650","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","72","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（令和元年度及び２年度）　　森林組合　　事業 森林整備部門 金融事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","総括表（令和元年度及び２年度）　　森林組合　　事業","森林整備部門","","","金融事業",""
"0002006698","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","3696","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","都道府県統計　　森林組合　　事業 森林整備部門 購買事業、養苗事業、林業用機械の使用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","森林整備部門","","","購買事業、養苗事業、林業用機械の使用状況",""
"0002006699","森林組合一斉調査 確報 令和２年度森林組合統計","年度次","202004-202103","2023-02-28","0","該当なし","4896","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","都道府県統計　　森林組合　　事業 森林整備部門 森林整備事業 種目別内訳～造林・保育の内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和２年度森林組合統計","都道府県統計　　森林組合　　事業","森林整備部門","","","森林整備事業","種目別内訳～造林・保育の内容"
