"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0002144993","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","1615186","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 自家漁業のみ・漁業雇われ別・男女別・年齢階層別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","自家漁業のみ・漁業雇われ別・男女別・年齢階層別漁業就業者数","市区町村・漁業地区","","",""
"0002144994","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","196","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの漁業層別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの漁業層別漁業就業者数","全国・都道府県・大海区","","",""
"0002144995","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","50872","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの漁業層別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの漁業層別漁業就業者数","市区町村・漁業地区","","",""
"0002144996","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","2597","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの海上作業従事日数１位の漁業種類別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの海上作業従事日数１位の漁業種類別漁業就業者数","全国・都道府県・大海区","","",""
"0002144997","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","674054","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの海上作業従事日数１位の漁業種類別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの海上作業従事日数１位の漁業種類別漁業就業者数","市区町村・漁業地区","","",""
"0002144998","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","98","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの漁業のみに従事した漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの漁業のみに従事した漁業就業者数","全国・都道府県・大海区","","",""
"0002144999","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","25436","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの漁業のみに従事した漁業就業者数 市区町村・漁業地区・漁業集落","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの漁業のみに従事した漁業就業者数","市区町村・漁業地区・漁業集落","","",""
"0002145000","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","539","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業の主従別・兼業種類別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業の主従別・兼業種類別漁業就業者数","全国・都道府県・大海区","","",""
"0002145001","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","139898","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業の主従別・兼業種類別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業の主従別・兼業種類別漁業就業者数","市区町村・漁業地区","","",""
"0002145002","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","343","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの海上作業従事日数別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの海上作業従事日数別漁業就業者数","全国・都道府県・大海区","","",""
"0002145003","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","89026","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの海上作業従事日数別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの海上作業従事日数別漁業就業者数","市区町村・漁業地区","","",""
"0002145004","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","196","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業とそれ以外の仕事との主従別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業とそれ以外の仕事との主従別漁業就業者数","全国・都道府県・大海区","","",""
"0002145005","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","50872","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業とそれ以外の仕事との主従別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業とそれ以外の仕事との主従別漁業就業者数","市区町村・漁業地区","","",""
"0002145006","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","2058","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの男女別・年齢階層別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの男女別・年齢階層別漁業就業者数","全国・都道府県・大海区","","",""
"0002145007","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","534156","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの男女別・年齢階層別漁業就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの男女別・年齢階層別漁業就業者数","市区町村・漁業地区","","",""
"0002145008","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","1470","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの男女別・年齢階層別新規就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの男女別・年齢階層別新規就業者数","全国・都道府県・大海区","","",""
"0002145009","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","381540","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの男女別・年齢階層別新規就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの男女別・年齢階層別新規就業者数","市区町村・漁業地区","","",""
"0002145010","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","147","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの新規学卒就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの新規学卒就業者数","全国・都道府県・大海区","","",""
"0002145011","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","38154","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの新規学卒就業者数 市区町村・漁業地区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの新規学卒就業者数","市区町村・漁業地区","","",""
"0002145012","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","147","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの沿岸、沖合・遠洋別漁業就業者数 全国・都道府県・大海区","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの沿岸、沖合・遠洋別漁業就業者数","全国・都道府県・大海区","","",""
"0002145013","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","-","202301-202312","2026-03-10","0","該当なし","38154","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-9","地域等別統計表 漁業就業者統計 個人経営体出身で自家漁業のみの沿岸、沖合・遠洋別漁業就業者数 市区町村・漁業地区・漁業集落","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　地域等別統計表","地域等別統計表","漁業就業者統計","個人経営体出身で自家漁業のみの沿岸、沖合・遠洋別漁業就業者数","市区町村・漁業地区・漁業集落","","",""
"0002145086","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 総括-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","総括-漁業経営体数・漁船","",""
"0002145087","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 個人経営体-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","個人経営体-漁業経営体数・漁船","",""
"0002145088","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 会社-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","会社-漁業経営体数・漁船","",""
"0002145089","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 漁業協同組合-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","漁業協同組合-漁業経営体数・漁船","",""
"0002145090","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 漁業生産組合-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","漁業生産組合-漁業経営体数・漁船","",""
"0002145091","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 共同経営-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","共同経営-漁業経営体数・漁船","",""
"0002145092","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","230","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁業経営体の基本構成 その他-漁業経営体数・漁船","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁業経営体の基本構成","その他-漁業経営体数・漁船","",""
"0002145093","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","2530","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額１位の漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額１位の漁業種類別経営体数","","",""
"0002145094","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","2576","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額２位の漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額２位の漁業種類別経営体数","","",""
"0002145095","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","2622","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額３位の漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額３位の漁業種類別経営体数","","",""
"0002145096","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","1702","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額１位の漁獲・収獲魚種別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額１位の漁獲・収獲魚種別経営体数","","",""
"0002145097","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","1748","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額２位の漁獲・収獲魚種別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額２位の漁獲・収獲魚種別経営体数","","",""
"0002145098","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","1794","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 販売金額３位の漁獲・収獲魚種別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","販売金額３位の漁獲・収獲魚種別経営体数","","",""
"0002145099","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","184","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁獲・収獲魚種数別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁獲・収獲魚種数別経営体数","","",""
"0002145100","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","2530","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 営んだ漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","営んだ漁業種類別経営体数","","",""
"0002145101","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","368","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 経営組織別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","経営組織別経営体数","","",""
"0002145102","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","184","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁船使用の有無別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁船使用の有無別経営体数","","",""
"0002145103","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","368","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 営んだ漁業種類数別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","営んだ漁業種類数別経営体数","","",""
"0002145104","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","368","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 動力漁船保有隻数別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","動力漁船保有隻数別経営体数","","",""
"0002145105","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","644","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 11月１日現在の海上作業従事者数別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","11月１日現在の海上作業従事者数別経営体数","","",""
"0002145106","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","414","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 陸上作業最盛期の従事者数別経営体数 経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","陸上作業最盛期の従事者数別経営体数","経営体数","",""
"0002145107","漁業センサス 2023年漁業センサス 確報 2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","-","202301-202312","2026-03-10","0","該当なし","736","2026-03-11","","00500210","漁業センサス","00500","農林水産省","2-1","調査項目別統計表 経営体階層別統計 漁業経営体統計 漁獲物・収獲物の販売金額規模別経営体数","04","農林水産業","04","水産業","漁業センサス","2023年漁業センサス","確報","2023年漁業センサス　海面漁業調査（漁業経営体調査）　調査項目別統計表（全国）","調査項目別統計表","経営体階層別統計","漁業経営体統計","漁獲物・収獲物の販売金額規模別経営体数","","",""
