"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003226302","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2310","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-3","２　為替レート 採算円レート 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","採算円レート","業種別","",""
"0003226303","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","3-1","３　価格 １年後（次年１月ごろ）の平均仕入価格の変化率 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","３　価格","１年後（次年１月ごろ）の平均仕入価格の変化率","産業別","",""
"0003226304","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","3-1","３　価格 １年後（次年１月ごろ）の平均仕入価格の変化率 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","３　価格","１年後（次年１月ごろ）の平均仕入価格の変化率","業種別","",""
"0003226305","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","3-2","３　価格 １年後（次年１月ごろ）の平均販売価格の変化率 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","３　価格","１年後（次年１月ごろ）の平均販売価格の変化率","産業別","",""
"0003226306","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","3-2","３　価格 １年後（次年１月ごろ）の平均販売価格の変化率 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","３　価格","１年後（次年１月ごろ）の平均販売価格の変化率","業種別","",""
"0003226307","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","4-1","４　設備投資の伸び率 設備投資の増減率（過去３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","４　設備投資の伸び率","設備投資の増減率（過去３年間）","産業別","",""
"0003226308","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","4-1","４　設備投資の伸び率 設備投資の増減率（過去３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","４　設備投資の伸び率","設備投資の増減率（過去３年間）","業種別","",""
"0003226309","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","4-2","４　設備投資の伸び率 設備投資の増減率（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","４　設備投資の伸び率","設備投資の増減率（今後３年間）","産業別","",""
"0003226310","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","4-2","４　設備投資の伸び率 設備投資の増減率（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","４　設備投資の伸び率","設備投資の増減率（今後３年間）","業種別","",""
"0003226311","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-1","５　雇用者数の動向 雇用者数の増減率（過去３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数の増減率（過去３年間）","産業別","",""
"0003226312","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-1","５　雇用者数の動向 雇用者数の増減率（過去３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数の増減率（過去３年間）","業種別","",""
"0003226313","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-2","５　雇用者数の動向 雇用者数の増減率（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数の増減率（今後３年間）","産業別","",""
"0003226314","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-2","５　雇用者数の動向 雇用者数の増減率（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数の増減率（今後３年間）","業種別","",""
"0003226315","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-3","５　雇用者数の動向 雇用者数のうち正社員・正職員としている人の増減率（過去３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数のうち正社員・正職員としている人の増減率（過去３年間）","産業別","",""
"0003226316","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-3","５　雇用者数の動向 雇用者数のうち正社員・正職員としている人の増減率（過去３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数のうち正社員・正職員としている人の増減率（過去３年間）","業種別","",""
"0003226317","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-4","５　雇用者数の動向 雇用者数のうち正社員・正職員としている人の増減率（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数のうち正社員・正職員としている人の増減率（今後３年間）","産業別","",""
"0003226318","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","5-4","５　雇用者数の動向 雇用者数のうち正社員・正職員としている人の増減率（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","５　雇用者数の動向","雇用者数のうち正社員・正職員としている人の増減率（今後３年間）","業種別","",""
"0003226319","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-1","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（前年度実績） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（前年度実績）","産業別","",""
"0003226320","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-1","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（前年度実績） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（前年度実績）","業種別","",""
"0003226337","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-10","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　その他該当理由（構成比） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　その他該当理由（構成比）","産業別","",""
"0003226338","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-10","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　その他該当理由（構成比） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　その他該当理由（構成比）","業種別","",""
"0003226321","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-2","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（当該年度実績見込み） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（当該年度実績見込み）","産業別","",""
"0003226322","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-2","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（当該年度実績見込み） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（当該年度実績見込み）","業種別","",""
"0003226323","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-3","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（５年後の見通し） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（５年後の見通し）","産業別","",""
"0003226324","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-3","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（５年後の見通し） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（５年後の見通し）","業種別","",""
"0003226325","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","390","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-4","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（当該年度実績見込みと５年後の見通しとの差） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（当該年度実績見込みと５年後の見通しとの差）","産業別","",""
"0003226326","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2145","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-4","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外現地生産比率（当該年度実績見込みと５年後の見通しとの差） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外現地生産比率（当該年度実績見込みと５年後の見通しとの差）","業種別","",""
"0003226327","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-5","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（前年度実績） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（前年度実績）","産業別","",""
"0003226328","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-5","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（前年度実績） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（前年度実績）","業種別","",""
"0003226329","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-6","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（当該年度実績見込み） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（当該年度実績見込み）","産業別","",""
"0003226330","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-6","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（当該年度実績見込み） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（当該年度実績見込み）","業種別","",""
"0003226331","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","480","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-7","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（５年後の見通し） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（５年後の見通し）","産業別","",""
"0003226332","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2640","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-7","６　海外現地生産比率と逆輸入比率（製造業のみ） 逆輸入比率（５年後の見通し） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","逆輸入比率（５年後の見通し）","業種別","",""
"0003226333","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-8","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比）","産業別","",""
"0003226334","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-8","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比）","業種別","",""
"0003226335","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-9","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由（構成比） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由（構成比）","産業別","",""
"0003226336","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1815","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-9","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由（構成比） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由（構成比）","業種別","",""
"0003226111","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","60","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","","回答企業数（構成比）","産業別","","回答企業数（構成比） 産業別"
"0003226112","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","330","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","","回答企業数（構成比）","業種別","","回答企業数（構成比） 業種別"
"0003463461","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し"
"0003463462","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後３年間","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後３年間"
"0003463463","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後５年間","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後５年間"
"0003463464","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し"
"0003463465","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後３年間"
"0003463466","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後５年間","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後５年間"
"0003463467","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し"
"0003463468","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後３年間","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後３年間"
"0003463469","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後５年間","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後５年間"
"0003463470","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し"
"0003463471","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後３年間","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後３年間"
"0003463472","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後５年間","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後５年間"
"0003463473","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別 設備投資の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別 設備投資の増減率　今後３年間"
"0003463474","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2250","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の実質成長率見通し別　設備投資の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　設備投資の増減率　今後３年間"
"0003463475","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1500","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別　雇用者数の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　雇用者数の増減率　今後３年間"
"0003463476","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1500","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","我が国の実質経済成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間"
"0003463477","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1500","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の実質成長率見通し別　雇用者数の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　雇用者数の増減率　今後３年間"
"0003463478","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1500","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","業界需要の実質成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間"
"0003463479","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1320","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","１年後の予想円レ－ト別　海外現地生産比率（実績見込み）","","","クロス表 １年後の予想円レ－ト別　海外現地生産比率（実績見込み）"
"0003463480","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1320","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","１年後の予想円レ－ト別　海外現地生産比率（見通し）","","","クロス表 １年後の予想円レ－ト別　海外現地生産比率（見通し）"
"0003463481","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1320","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","１年後の予想円レ－ト別　逆輸入比率（実績見込み）","","","クロス表 １年後の予想円レ－ト別　逆輸入比率（実績見込み）"
"0003463482","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1320","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","１年後の予想円レ－ト別　逆輸入比率（見通し）","","","クロス表 １年後の予想円レ－ト別　逆輸入比率（見通し）"
"0003463483","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1000","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","１年後（次年１月ごろ）の平均仕入価格別平均販売価格","","","クロス表 １年後（次年１月ごろ）の平均仕入価格別平均販売価格"
"0003463484","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1210","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","クロス表","海外に生産拠点を置く理由　主な理由別その他該当理由（構成比）","","","クロス表 海外に生産拠点を置く理由　主な理由別その他該当理由（構成比）"
