"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003129184","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","49","概要 医薬品薬効大分類別主要国別輸入金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品薬効大分類別主要国別輸入金額","概要","平成16年以前",""
"0003139214","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","264","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","49","概要 医療機器主要国別輸入金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器主要国別輸入金額","概要","",""
"0003128071","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","220","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","5","概要 循環器官用薬の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","循環器官用薬の生産金額","概要","平成16年以前",""
"0003128094","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","420","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","5","概要 中枢神経系用薬の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","中枢神経系用薬の生産金額","概要","",""
"0003128451","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成24年 指数(平成20年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成24年","指数(平成20年=100)"
"0003128452","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成20年 指数(平成16年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成20年","指数(平成16年=100)"
"0003128469","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成25年 指数(平成21年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成25年","指数(平成21年=100)"
"0003128470","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成21年 指数(平成17年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成21年","指数(平成17年=100)"
"0003128471","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成17年 指数(平成13年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成17年","指数(平成13年=100)"
"0003128489","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成23年 指数(平成19年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成23年","指数(平成19年=100)"
"0003128490","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成19年 指数(平成15年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成19年","指数(平成15年=100)"
"0003128502","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","60","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 生産金額・対前年増減額・対前年増減比率・月平均生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","生産金額・対前年増減額・対前年増減比率・月平均生産金額",""
"0003128503","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成22年 指数(平成18年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成22年","指数(平成18年=100)"
"0003128504","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成18年 指数(平成14年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成18年","指数(平成14年=100)"
"0003139099","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成14年","指数(平成10年=100)"
"0003139119","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","81","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成16年以前 輸入金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成16年以前","輸入金額"
"0003139120","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成13年","指数(平成9年=100)"
"0003139138","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成16年","指数(平成12年=100)"
"0003139139","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成12年","指数(平成8年=100)"
"0003139157","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬品州別輸入金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸入金額の推移","概要","平成15年","指数(平成11年=100)"
"0003176602","（概要）薬事工業生産動態統計調査","年次","201401-201412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成26年 指数(平成22年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成26年","指数(平成22年=100)"
"0003195842","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","50","概要 医薬部外品生産金額の推移 平成27年 指数(平成23年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品生産金額の推移","概要","平成27年","指数(平成23年=100)"
"0003128513","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","528","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","51","概要 医薬部外品薬効分類別生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品薬効分類別生産金額","概要","",""
"0003139158","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","51","概要 医薬品主要国別輸入金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要国別輸入金額","概要","平成16年以前",""
"0003128491","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","66","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","52","概要 薬用化粧品の生産 生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","薬用化粧品の生産","概要","生産金額",""
"0003128505","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","66","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","52","概要 薬用化粧品の生産 生産数量","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","薬用化粧品の生産","概要","生産数量",""
"0003129186","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","264","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","52","概要 医薬品薬効中分類別主要国別輸入金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品薬効中分類別主要国別輸入金額","概要","平成16年以前",""
"0003128472","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","77","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 毛髪用剤の生産 生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","毛髪用剤の生産","概要","生産金額",""
"0003128514","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","77","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 毛髪用剤の生産 生産数量","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","毛髪用剤の生産","概要","生産数量",""
"0003129171","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","36","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成16年以前 生産金額・対前年増減額・対前年増減比率・月平均生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成16年以前","生産金額・対前年増減額・対前年増減比率・月平均生産金額"
"0003129172","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成13年","指数(平成9年=100)"
"0003129187","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成14年","指数(平成10年=100)"
"0003129199","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成15年","指数(平成11年=100)"
"0003129217","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成16年","指数(平成12年=100)"
"0003129218","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","53","概要 衛生材料生産金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料生産金額の推移","概要","平成12年","指数(平成8年=100)"
"0003129200","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","286","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","54","概要 衛生材料の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料の生産金額","概要","平成16年以前",""
"0003139233","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","297","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","54","概要 医薬部外品地域別生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬部外品地域別生産金額","概要","",""
"0003139100","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","153","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","55","概要 衛生材料地域別生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","衛生材料地域別生産金額","概要","平成16年以前",""
"0003129189","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成14年","指数(平成10年=100)"
"0003129201","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成15年","指数(平成11年=100)"
"0003129219","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成16年","指数(平成12年=100)"
"0003129220","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成12年","指数(平成8年=100)"
"0003129233","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","36","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成16年以前 生産金額・対前年増減額・対前年増減比率・月平均生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成16年以前","生産金額・対前年増減額・対前年増減比率・月平均生産金額"
"0003129234","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","56","概要 医療用具生産金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具生産金額の推移","概要","平成13年","指数(平成9年=100)"
"0003129202","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","330","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","57","概要 医療用具大分類別生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具大分類別生産金額","概要","平成16年以前",""
"0003129190","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","648","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","58","概要 医療用具小分類別生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具小分類別生産金額","概要","平成16年以前",""
"0003139121","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","1056","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","59","概要 都道府県別医療用生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","都道府県別医療用生産金額","概要","平成16年以前",""
"0003128114","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","378","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","6","概要 その他の代謝性医薬品の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","その他の代謝性医薬品の生産金額","概要","",""
"0003128153","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","198","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","6","概要 その他の代謝性医薬品の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","その他の代謝性医薬品の生産金額","概要","平成16年以前",""
"0003139140","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","153","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","60","概要 医療用具地域別生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具地域別生産金額","概要","平成16年以前",""
"0003129191","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成16年","指数(平成12年=100)"
"0003129192","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成12年","指数(平成8年=100)"
"0003129203","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","27","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成16年以前 輸出金額・対前年増減額・対前年増減比率","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成16年以前","輸出金額・対前年増減額・対前年増減比率"
"0003129204","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成13年","指数(平成9年=100)"
"0003129222","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成14年","指数(平成10年=100)"
"0003129236","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","61","概要 医療用具輸出金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸出金額の推移","概要","平成15年","指数(平成11年=100)"
"0003129237","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","62","概要 医療用具大分類別主要国別輸出金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具大分類別主要国別輸出金額","概要","平成16年以前",""
"0003139101","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成16年","指数(平成12年=100)"
"0003139102","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成12年","指数(平成8年=100)"
"0003139122","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成15年","指数(平成11年=100)"
"0003139141","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成14年","指数(平成10年=100)"
"0003139159","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","81","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成16年以前 輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成16年以前","輸出金額"
"0003139160","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","63","概要 医療用具州別輸出金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸出金額の推移","概要","平成13年","指数(平成9年=100)"
"0003139123","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","64","概要 医療用具主要国別輸出金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具主要国別輸出金額","概要","平成16年以前",""
"0003129207","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成15年","指数(平成11年=100)"
"0003129225","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成16年","指数(平成12年=100)"
"0003129226","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成12年","指数(平成8年=100)"
"0003129239","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","27","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成16年以前 輸入金額・対前年増減額・対前年増減比率","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成16年以前","輸入金額・対前年増減額・対前年増減比率"
"0003129240","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成13年","指数(平成9年=100)"
"0003129255","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","65","概要 医療用具輸入金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具輸入金額の推移","概要","平成14年","指数(平成10年=100)"
"0003129208","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","66","概要 医療用具大分類別主要国別輸入金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具大分類別主要国別輸入金額","概要","平成16年以前",""
"0003139103","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","67","概要 医療用具州別輸入金額の推移 平成15年（概要） 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸入金額の推移","概要","平成15年（概要）","指数(平成11年=100)"
"0003139124","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","67","概要 医療用具州別輸入金額の推移 平成14年（概要） 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸入金額の推移","概要","平成14年（概要）","指数(平成10年=100)"
"0003139142","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","81","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","67","概要 医療用具州別輸入金額の推移 平成16年以前 輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療用具州別輸入金額の推移","概要","平成16年以前","輸出金額"
