"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003406792","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","900","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","18","雇用形態、教育訓練休暇・教育訓練短時間勤務制度の利用の要望別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、教育訓練休暇・教育訓練短時間勤務制度の利用の要望別労働者構成比","１）教育訓練休暇の利用経験のある（ない）労働者計・教育訓練休暇がない、または教育訓練休暇があるか分からない労働者計・教育訓練短時間勤務の利用経験のある（ない）労働者計・教育訓練短時間勤務がない、または教育訓練短時間勤務があるか分からない労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405307","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","73","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405308","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","146","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","性、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405309","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","1606","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","産業、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405310","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","365","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","事業所規模、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405311","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","365","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","企業規模、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405312","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","438","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","年齢階級、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405313","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","231","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","最終学歴、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405314","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","438","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","2","雇用形態、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、ＯＦＦ－ＪＴを受講した労働者の延べ受講時間階級別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計をそれぞれ100とした割合である。<br>２）平均延べ受講時間（推計）は、各時間階級の中間値を当該回答の受講時間とし、最高階級「100時間以上」は125時間として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377984","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","42","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377985","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","84","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","性、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377986","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","924","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","産業、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377987","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","210","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","事業所規模、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377988","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","210","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","企業規模、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377989","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","252","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","年齢階級、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377990","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","126","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","最終学歴、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377991","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","252","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","雇用形態、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、受講したＯＦＦ－ＪＴの業務における役立ち度別労働者構成比","１）ＯＦＦ－ＪＴを受講した労働者計・正社員・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377992","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377993","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","性、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377994","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","660","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","産業、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377995","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","事業所規模、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377996","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","企業規模、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377997","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","年齢階級、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377998","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","42","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","最終学歴、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377999","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","雇用形態、部下・同僚・仕事仲間に対しての指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、部下・同僚・仕事仲間に対しての指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378000","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378001","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","性、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378002","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","660","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","産業、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378003","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","事業所規模、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378004","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","企業規模、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378005","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","年齢階級、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378006","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","42","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","最終学歴、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378007","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","雇用形態、上司・同僚・仕事仲間からの指導状況別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、上司・同僚・仕事仲間からの指導状況別労働者割合","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378008","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378009","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","性、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378010","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","660","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","産業、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378011","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","事業所規模、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378012","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","企業規模、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378013","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","年齢階級、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378014","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","42","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","最終学歴、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378015","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","雇用形態、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、上司・同僚・仕事仲間からの指導等の業務における役立ち度別労働者割合","１）上司等から指導やアドバイスを受けた労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378016","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","22","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","7","自己啓発の実施の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発の実施の有無別労働者構成比","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378017","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","44","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","7","性、自己啓発の実施の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発の実施の有無別労働者構成比","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
