"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE"
"0001919687","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","660","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","イノシシの販売数量割合",""
"0001919688","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","660","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","シカの販売数量",""
"0001919689","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","660","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","シカの販売数量割合",""
"0001919690","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","660","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","その他鳥獣の販売数量",""
"0001919691","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","660","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","その他鳥獣の販売数量割合",""
"0001919692","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","1320","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉、食肉以外の販売がある食肉処理施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉、食肉以外の販売がある食肉処理施設数","",""
"0001919693","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","330","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","5","野生鳥獣資源利用実態調査 廃棄物処理量、廃棄物処理経費（解体頭・羽数規模別、全国農業地域別、都道府県別）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","廃棄物処理量、廃棄物処理経費（解体頭・羽数規模別、全国農業地域別、都道府県別）","","","",""
"0001919694","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","177","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","6","野生鳥獣資源利用実態調査 イノシシ、シカの解体頭数（全国農業地域別、都道府県別）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","イノシシ、シカの解体頭数（全国農業地域別、都道府県別）","","","",""
"0001919695","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","590","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 設立年別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","設立年別施設数","",""
"0001919696","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 設置者・運営者別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","設置者・運営者別施設数","",""
"0001919697","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","531","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 施設の経営状況別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","施設の経営状況別施設数","",""
"0001919698","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","354","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 施設面積規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","施設面積規模別施設数","",""
"0001919699","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 鳥獣種別の年間処理能力頭数・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","鳥獣種別の年間処理能力頭数・羽数","",""
"0001919700","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","177","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 金属探知機の有無別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","金属探知機の有無別施設数","",""
"0001919701","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別） 食肉処理実施期間別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和２年度の休業含む。）（全国農業地域別、都道府県別）","","食肉処理実施期間別施設数","",""
"0002017325","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","44","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-1","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の稼働状況（全国） 年間施設稼働日数規模別施設数等、年間作業従事者数及び専従者数規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の稼働状況（全国）","","年間施設稼働日数規模別施設数等、年間作業従事者数及び専従者数規模別施設数","",""
"0002017326","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","16","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の解体頭・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の解体頭・羽数","",""
"0002017328","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","16","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","",""
"0002017330","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","12","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の食肉処理施設数","解体したその他鳥獣の種類別施設数",""
"0002017331","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","24","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の搬入時の重量及び１頭・羽当たりの体重","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の搬入時の重量及び１頭・羽当たりの体重","",""
"0002017332","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","32","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の捕獲方法別解体頭・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の捕獲方法別解体頭・羽数","",""
"0002017333","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","8","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の仕入価格及び解体処理の請負価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の仕入価格及び解体処理の請負価格","",""
"0002017487","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","36","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） ジビエ利用量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","ジビエ利用量","",""
"0002017488","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","36","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 イノシシ及びシカの解体頭数規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（全国）","","鳥獣種別の食肉処理施設数","イノシシ及びシカの解体頭数規模別施設数",""
"0002017335","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","44","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","イノシシ、シカの部位別等販売数量、販売金額及び販売価格","販売数量",""
"0002017336","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","44","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","イノシシ、シカの部位別等販売数量、販売金額及び販売価格","販売金額",""
"0002017337","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","22","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） イノシシ、シカの部位別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","イノシシ、シカの部位別等販売数量、販売金額及び販売価格","販売価格",""
"0002017338","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","40","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） その他鳥獣の種類別販売数量、販売金額及び販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","その他鳥獣の種類別販売数量、販売金額及び販売価格","",""
"0002017339","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","80","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量","",""
"0002017360","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","40","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） 食肉、食肉以外の販売がある食肉処理施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","食肉、食肉以外の販売がある食肉処理施設数","",""
"0002017489","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","48","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（全国） 食肉処理施設で野生鳥獣を処理して得た金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（全国）","","食肉処理施設で野生鳥獣を処理して得た金額","",""
"0002017361","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","5","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-4","野生鳥獣資源利用実態調査 令和３年度廃棄物処理量、廃棄物処理経費（全国）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度廃棄物処理量、廃棄物処理経費（全国）","","","",""
"0002017369","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-10","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の仕入価格及び解体処理の請負価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の仕入価格及び解体処理の請負価格","",""
"0002017364","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","1416","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-5","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の食肉処理施設数 イノシシの解体頭数規模別施設数、シカの解体頭数規模別施設数、解体したその他鳥獣の種類別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の食肉処理施設数","イノシシの解体頭数規模別施設数、シカの解体頭数規模別施設数、解体したその他鳥獣の種類別施設数",""
"0002017365","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-6","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の重量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の搬入時の重量","",""
"0002017366","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-7","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の搬入時の体重（１頭･羽当たり）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の搬入時の体重（１頭･羽当たり）","",""
"0002017367","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","1056","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-8","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の捕獲方法別解体頭・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の捕獲方法別解体頭・羽数","",""
"0002017368","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","1056","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3-9","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の捕獲方法別解体頭・羽数割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の捕獲方法別解体頭・羽数割合","",""
"0002017371","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","2178","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4-3","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売数量、販売金額、販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売数量、販売金額、販売価格",""
"0002017372","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","2178","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4-4","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売数量、販売金額、販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売数量、販売金額、販売価格",""
"0002017373","野生鳥獣資源利用実態調査 確報 令和３年度野生鳥獣資源利用実態調査","年度次","202204-202303","2023-03-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4-5","野生鳥獣資源利用実態調査 令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和３年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","令和３年度食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別販売数量、販売金額及び販売価格","販売数量",""
